Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-10-dataset-lattice-d_layers-2-g_layers-2-d_alpha-2-g_alpha-1.2,2,1,1,0,0.00972,6.173472989971795,2.6530673771003532,0.5438260246001942,0.900868362406824,6.22990130387997,3.04380147750858,0.5781490690558763,0.9200399600399599
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-1,2,25,16,9,0.93364,0.008201396058085845,0.00848562610000083,0.002079736621300777,0.04774610005379236,0.397742234187478,0.25466982916182734,0.07349297726171518,0.29686313686313687
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-0.5,2,25,16,9,0.90676,0.0078770209917255,0.006565133166874551,0.0017711560695511702,0.03448858833474218,0.5820215779013093,0.31458099187273697,0.09420779226520787,0.3237162837162837
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-0.8,2,25,16,9,0.87424,0.007916999229445278,0.007162699989367706,0.0018681840723459918,0.043504188119572726,0.546657741381462,0.30597741946248674,0.09095433839031679,0.3197202797202798
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-1.2,2,25,16,9,0.9228,0.011264820055443875,0.009154484958551513,0.0024773724884210625,0.039867824483209115,0.5737456186586748,0.30842926139330773,0.09212506357466721,0.3199200799200799
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-1.5,2,24,15,9,0.76404,0.37488939566220647,0.16657443150328136,0.04862238203477244,0.16225313148390072,0.7194006038640153,0.4435824509947984,0.12305477910307247,0.3869330669330669
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-0.8,2,25,16,9,0.923,0.004491479711450338,0.004278471368636575,0.0010929343038244888,0.0330869130869131,0.46572925782324626,0.27953827440593243,0.08203852055177424,0.30949050949050944
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-1,2,25,16,9,0.89728,0.00601587923271498,0.005850852333972185,0.0014743288925505047,0.03785752708829633,0.4446510097367788,0.2685971060147369,0.07857346813880176,0.30405594405594405
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-1,2,25,16,9,0.91196,0.0010839227478655522,0.0010932343744714014,0.0002718793009130051,0.017471759010220543,0.4338192418435265,0.26724390957135125,0.07816335631704804,0.30553446553446556
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-0.5,2,0,0,0,0.0,6.1191160614202165,2.48196707705348,0.5251994350064373,0.8807377238146469,6.193156020179103,2.8727011774617064,0.5642230095013263,0.919080919080919
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-0.8,2,24,16,8,0.82024,0.08301056585600475,0.06951529427825813,0.018239345961439734,0.12547145162529777,0.5444215285156642,0.32858109226592547,0.09250781515940343,0.33166833166833165
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-1.5,2,25,16,9,0.92484,0.005432491148349282,0.004548174120346255,0.0012179440620246151,0.02792899408284024,0.5055848288130395,0.2894691733520227,0.085655683532093,0.31368631368631367
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-0.5,2,22,16,6,0.80332,0.03564104822634035,0.015735888227314206,0.004635466181143874,0.046467378775071094,0.7552565848705803,0.32062335959404387,0.09710175872604922,0.32235764235764236
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.5-g_alpha-2,2,24,16,8,0.93296,0.006410497429869034,0.0060020285437179105,0.0015409119121209884,0.0372673480365788,0.5040058684901836,0.29119906195237666,0.08601735581477848,0.31380619380619384
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-1.2,2,25,16,9,0.93804,0.002876664773509321,0.0027809916796997097,0.0007058741922786713,0.02831937293475755,0.480163445627423,0.28484963774922567,0.08389760324546076,0.31244755244755246
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-1.2,2,25,16,9,0.92236,0.0037532483271596794,0.0038115087842127233,0.0009442117948772885,0.03169753323599477,0.44243775753876197,0.2715263776506589,0.0793305988745801,0.30621378621378625
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-0.8-g_alpha-2,2,25,16,9,0.92224,0.0033985398994222185,0.003611649979406251,0.0008712609019981693,0.025383846922308464,0.4179433331028233,0.25899699227397627,0.07554416438848899,0.3008591408591409
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-1.5,2,22,16,6,0.852,0.0654710371883817,0.03318432572027877,0.009634106417666315,0.07768539153154538,0.7999122326907396,0.3253742249458225,0.09707043907805712,0.3311888111888112
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1-g_alpha-2,2,23,16,7,0.72336,0.03359763294979923,0.02927473791399137,0.0077443104519384276,0.07853070006916162,0.505909326468096,0.310423270060243,0.08957440074656586,0.3329470529470529
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-0.8,2,25,16,9,0.8574,0.005422394451100404,0.004352000512661063,0.0011913992013070974,0.023665565204026757,0.5494829243390403,0.3034427541627624,0.09055580869692594,0.31984015984015984
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-0.5,2,0,0,0,0.0,6.578482799606761,2.8174703309603504,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1,2,24,16,8,0.94256,0.004801971812289755,0.004723139944082393,0.001183018492688274,0.030787673864596934,0.4729158675583629,0.27933886323508617,0.08222885510340996,0.3092107892107892
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1.2,2,23,14,9,0.89364,0.5496443452649621,0.14370134505236581,0.04508782115084979,0.13354337969722585,0.8192838654710414,0.41086414556484735,0.11764460986892386,0.3840959040959041
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-0.5,2,0,0,0,0.0,7.117772976692282,5.11775513914621,0.6713927071162258,0.9931237992776455,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1.5,2,24,15,9,0.86408,0.5109443707719039,0.15820088347580596,0.04844366283883886,0.1373795435333897,0.7854265728374141,0.4261917865192345,0.12037562596558521,0.3851748251748252
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-2,2,25,16,9,0.9412,0.005221042261903838,0.005281185915841868,0.0013050105183934385,0.03458387766080074,0.44249069636616284,0.2683954851659163,0.07853586113389041,0.30421578421578427
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1,2,0,0,0,0.0,6.578482799606761,2.8174703309603504,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-0.8,2,0,0,0,0.0,6.276390126364691,2.7780391589666333,0.5651174029300889,0.9332759548144164,6.299473288081568,3.16877325937486,0.5953519827095907,0.9524475524475523
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1,2,0,0,0,0.0,6.5784827996067605,2.8174703309603504,0.5755152529645697,0.9398693614078228,6.503687935193207,3.2082044313685767,0.6046010598822594,0.959040959040959
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1.5,2,23,14,9,0.71936,0.5409160335844776,0.16659748247388664,0.048710669067472234,0.13919004072850225,0.8175146542710782,0.4368886703255011,0.12117520248869307,0.3844555444555445
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-2,2,21,14,7,0.57912,0.8106033344822771,0.18429661108255613,0.055401683569019755,0.13953738569123186,1.138855399212293,0.461672676143383,0.1306628758888934,0.3903296703296703
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1.2,2,25,16,9,0.94364,0.0034471195732908378,0.0033647398706839414,0.0008461813750240669,0.024510873741642975,0.4634986513539827,0.2762322467074665,0.0812354619166496,0.3084515484515485
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1.2,2,0,0,0,0.0,6.5784827996067605,2.8174703309603504,0.5755152529645697,0.9398693614078228,6.503687935193207,3.2082044313685767,0.6046010598822594,0.959040959040959
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-0.8,2,0,0,0,0.0,6.5784827996067605,2.8174703309603504,0.5755152529645697,0.9398693614078228,6.503687935193207,3.2082044313685767,0.6046010598822594,0.959040959040959
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1.5,2,0,0,0,0.0,6.578482799606761,2.8174703309603504,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-2,2,0,0,0,0.0,6.578482799606761,2.81747033096035,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-2-g_layers-3-d_alpha-2-g_alpha-0.5,2,0,0,0,0.0,7.066161882307772,4.434717331865858,0.6575078727102002,0.987246599554292,6.154796937153913,2.5251666240882242,0.5472962870789932,0.9190809190809189
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-0.5,2,24,16,8,0.85184,0.033021901942796,0.025780777094433598,0.007012964679448145,0.07249673403519559,0.5776898004297965,0.30582517253275604,0.09030564510032776,0.32263736263736265
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-0.8,2,24,16,8,0.84748,0.04506353096418188,0.03705081578789274,0.009941564243659797,0.10558364712210866,0.7478765902851466,0.3673334314369944,0.10993164899717275,0.3416183816183816
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1.5,2,24,16,8,0.88072,0.05809022012394186,0.0464544242885791,0.01265266780341731,0.11176208406977639,0.6003196959317214,0.34057656275299897,0.09917272800887714,0.3463336663336663
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1,2,24,16,8,0.84476,0.04639783568969546,0.036007379230713704,0.00987280704887638,0.0941089679551218,0.6559411499409635,0.3403427822434788,0.10063467776181088,0.33882117882117885
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1.2,2,25,16,9,0.8858,0.04321918686610684,0.034081352166967456,0.009245763601212174,0.0841896564973488,0.6164105334402676,0.32857153620069707,0.0966515403782441,0.33342657342657345
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-2,2,24,15,9,0.85752,0.1984902133791232,0.08444728271053789,0.02608004499336844,0.12256973795435334,0.8109650690285202,0.3937513009089844,0.11744118911745216,0.36275724275724275
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1,2,24,16,8,0.86552,0.13986833563946502,0.07344630434017525,0.022185314220903536,0.1104188119572735,0.8712526034562432,0.399496395942215,0.11960219289141309,0.36671328671328673
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-0.5,2,24,16,8,0.86612,0.013636219495878562,0.012585789901397458,0.0032531378993050346,0.06102205486820872,0.5965136497804225,0.3250181954389767,0.09689945056186214,0.3256343656343656
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-2,2,24,16,8,0.89196,0.03959525427784012,0.03288596954082897,0.008758842747591864,0.0929070929070929,0.6956897509879717,0.35093107001038176,0.10444736830051064,0.3334265734265734
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-0.5,2,25,16,9,0.83272,0.020284486454634355,0.01711478341746331,0.0044090860165670286,0.050404979635748866,0.5719569099977092,0.29807929277906003,0.08889183542668923,0.31196803196803197
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1,2,22,16,6,0.84312,0.04881067667209784,0.032899000765627746,0.009262430964659743,0.07811573042342272,0.6754781846771797,0.3321737772003839,0.09854698293720383,0.3378221778221778
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-0.8,2,22,16,6,0.85048,0.09342227391459809,0.056720167041381386,0.016597943952115585,0.0963743948359333,0.6989255942880103,0.3472538612050313,0.10228495826418049,0.34657342657342655
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-0.8,2,24,16,8,0.84292,0.11143821158626166,0.07119532944314944,0.020351834487772228,0.11091370168293244,0.6991555046122978,0.36678965018480825,0.10702255251628853,0.35084915084915086
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1.5,2,24,16,8,0.847,0.026644637229371108,0.020203382655938504,0.005568386791759316,0.0646891569968493,0.6592549708379016,0.3249988426303408,0.09771073086242113,0.3223176823176823
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1.2,2,23,16,7,0.81892,0.1218035926655563,0.0659265338205998,0.01963411847408423,0.0911211865058019,0.6646247846565677,0.3326292773714442,0.09833174656247459,0.3405394605394605
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1.2,2,24,16,8,0.8596,0.028820384544659707,0.016887146296958998,0.004785544693314834,0.055464535464535475,0.6410266061982682,0.3027282594519098,0.09054700737475224,0.31408591408591413
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-2,2,24,16,8,0.8808,0.040394788956595436,0.027102262914252308,0.007745571389537671,0.07243833089986934,0.8068407839550642,0.3560047076784424,0.10850564191776538,0.33278721278721274
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1.5,2,23,16,7,0.85296,0.03571643725517158,0.024693679140054034,0.006983665245450382,0.06668715899485131,0.7040716692082017,0.3318814353149696,0.0998207993798008,0.3271928071928072
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-0.5,2,24,15,9,0.03388,0.938530653321383,0.8879199573635917,0.18558065120460404,0.4800983631752862,0.7503121034101197,0.6088111216280954,0.15330228756331,0.4892707292707292
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-0.8,2,24,16,8,0.82412,0.018151099409521865,0.015769009305850075,0.004014691830714464,0.047752247752247755,0.49431343994380883,0.2718904427390395,0.08021868857298878,0.30117882117882117
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1.2,2,23,16,7,0.84168,0.022107375672397008,0.018309650305396576,0.004807459151516098,0.060391915776531156,0.5893556272088928,0.30415076346034736,0.09077108962073713,0.3140859140859141
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1,2,24,16,8,0.84532,0.020845565654569062,0.01207734395841556,0.0034570914665077437,0.04905863367401829,0.5961280715299697,0.29819449129034864,0.08881873795495182,0.3142057942057942
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1.5,2,21,16,5,0.86944,0.040395480123205325,0.02674716969336702,0.007584250944765961,0.07580726965342349,0.7403065919680796,0.32942636764423827,0.09976217683604792,0.3213986013986014
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-0.5,2,0,0,0,0.0,7.117772976692282,5.11775513914621,0.6713927071162258,0.9931237992776455,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-2,2,22,16,6,0.83748,0.04762338249037506,0.03491415008632634,0.009795002332124353,0.07896411281026665,0.6202937178746075,0.3237916391880825,0.09564101165408576,0.33498501498501493
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-1.2,2,21,16,5,0.86524,0.07122626079095183,0.02554588342863515,0.007988137241869486,0.055968646737877506,1.0092262372283627,0.33945047124345346,0.10423754557524861,0.32627372627372625
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-0.8,2,1,1,0,0.0024,5.9985343652370675,2.121902172560783,0.49233973222868355,0.8689833243679398,5.545065002514626,2.0086898771916504,0.4716013083491774,0.8391608391608392
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-1,2,21,16,5,0.86488,0.06719841975998826,0.023824301690685397,0.0075952617651672254,0.04383616383616384,1.0590141250246077,0.3614678287259817,0.11197031108024813,0.33658341658341656
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-1.5,2,21,16,5,0.78864,0.08224403440462771,0.03108815028005364,0.009685912301604772,0.05735802658879584,1.1192330540125723,0.36293495959872163,0.11229643744151258,0.33406593406593404
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-1,2,22,16,6,0.77184,0.09303959706034774,0.059030730530649285,0.017028387487608584,0.1018335510643203,0.9022739324635615,0.3804802525163172,0.11498585849798654,0.3555244755244755
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-2,2,23,16,7,0.87724,0.03265241625327839,0.01758148122655951,0.005257264558057213,0.03811573042342275,0.7671704308887044,0.33185411461068753,0.10137611911594754,0.32643356643356647
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-0.5,2,0,0,0,0.0,6.798140462663551,5.047126105431924,0.65841505638074,0.9842926304464766,6.287935997833005,3.157909915358653,0.5933582613627448,0.95020979020979
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-1.5,2,22,16,6,0.87128,0.05376390800638258,0.020601439048433347,0.006468701843813444,0.03697225851072006,0.8817121435157202,0.32420075092257894,0.09928939529655223,0.3217982017982018
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-0.8,2,17,13,4,0.51832,1.218036065331693,0.32658625731022844,0.09682714446553256,0.28350726196880044,1.4606871913549118,0.5233603426922226,0.15058677360512968,0.4347652347652347
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-2,2,21,16,5,0.8816,0.043722625326131484,0.024592300249474428,0.007271663672518115,0.06045954045954047,0.7606129346872811,0.3313199994627528,0.10005816527681483,0.32999000999001
-major_weight-10-dataset-lattice-d_layers-3-g_layers-2-d_alpha-2-g_alpha-1.2,2,23,16,7,0.78184,0.05559527638818362,0.03748414551671365,0.0106955161088287,0.06556213017751482,0.6330165474719612,0.3112717662767705,0.09235163437294247,0.3305094905094905
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-0.5,2,25,16,9,0.93928,0.016296056280810593,0.012646281253144114,0.003466975698469218,0.046452009528932595,0.6175520171996406,0.3190059348971127,0.0956530820228573,0.322997002997003
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-0.8,2,25,16,9,0.93168,0.009422133157616329,0.007689304872021149,0.002062824790069185,0.041278721278721286,0.4966919919596003,0.2827650851246621,0.08341770216526595,0.30941058941058946
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-1,2,25,16,9,0.8788,0.011943472058480079,0.009942934579380912,0.0026528660068455335,0.046442787981249525,0.49990961178279575,0.2857548059706413,0.08409976080497009,0.30973026973026974
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-1.2,2,24,16,8,0.92248,0.006245896967151531,0.005504640686111669,0.001450983600477732,0.035976331360946766,0.5008210758862193,0.2894135146021863,0.08547501585805878,0.3132467532467532
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-1,2,25,16,9,0.93584,0.0039170477292679775,0.003669468767552919,0.0009427940973726883,0.029484361792054093,0.47353304481166725,0.28168961357467176,0.08283024356742744,0.3106893106893107
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-2,2,25,16,9,0.90684,0.004929380502243303,0.004836066980201238,0.0012144724428144397,0.031583800814570046,0.4914933230227289,0.2868127016573998,0.08465781160768113,0.3124075924075924
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-0.8,2,25,16,9,0.92204,0.0054233414649222395,0.005256741227066173,0.001330508622064626,0.038131099669561214,0.4583787400810426,0.27582396325566283,0.08081555263592577,0.3074525474525475
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.5-g_alpha-1.5,2,25,16,9,0.92968,0.016451727966844323,0.013035959359198135,0.0035388436902247587,0.053073080765388456,0.6087409354105111,0.31838348768756497,0.09523479590149161,0.32255744255744256
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-0.5,2,9,6,3,0.2414,3.7693471379527876,1.4601033504843677,0.34124262319495674,0.6873003919157764,3.6366627817727752,1.2640808020205445,0.32218973204661616,0.6639360639360639
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-1.2,2,25,16,9,0.83312,0.007956313086169325,0.006361794075814336,0.0017279133051499528,0.035207869054022914,0.5269889122936914,0.295147271785243,0.08755699612446871,0.3153646353646353
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-1,2,25,16,9,0.92176,0.005903985961998227,0.005288750209797772,0.0013810429499930867,0.03105817259663414,0.4744539420717824,0.2769601089463236,0.08159800282934278,0.3079320679320679
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-0.5,2,25,16,9,0.90488,0.016946279374868985,0.01413308727583029,0.003784939306601575,0.05115192499807886,0.6151936848612505,0.3206767637044538,0.09605196631566273,0.3230769230769231
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-2,2,25,16,9,0.91416,0.006674121589119663,0.0062869815472931445,0.0016138106485417178,0.04368554522400677,0.48936279946364075,0.28771154787052705,0.08468478010591213,0.31216783216783217
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-0.8,2,25,16,9,0.91464,0.0073737761813693296,0.0067878003090829095,0.0017575379345371686,0.041321755167909,0.4898297842133063,0.28646415017809557,0.08436064066802418,0.3114085914085914
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-2,2,25,16,9,0.924,0.006230431261498474,0.006088063265935996,0.0015349880483165746,0.038647506339814036,0.4841622693294056,0.28585642452727605,0.0840939227361944,0.3114485514485515
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-1.2,2,24,16,8,0.95384,0.03583889211624172,0.013579504214911095,0.004185458578107348,0.040710059171597646,0.7174703009226756,0.30549336926347254,0.09167996010367752,0.31672327672327677
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1-g_alpha-1.5,2,25,16,9,0.876,0.008070697865635206,0.006381767514832258,0.0017357958911962436,0.03609928533005455,0.5145542282334926,0.2897385730769423,0.08578289003486034,0.313006993006993
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-0.8-g_alpha-1.5,2,25,16,9,0.83572,0.015018753707994874,0.011226464155248604,0.0030986357058617638,0.04714669945439176,0.5803100687815785,0.30728084185854465,0.09159425395349208,0.3185214785214785
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-0.5,2,0,0,0,0.0,6.573292002501556,3.9752376305172317,0.593423882654111,0.9281149619611159,5.951809289138174,2.613062695695506,0.5417396168238358,0.9103696303696303
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-1,2,25,16,9,0.90064,0.08605976017924231,0.04933680991233857,0.014822378775493524,0.09191423960654731,0.5467052629672677,0.3263448294038557,0.09468016331215875,0.3429370629370629
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-0.8,2,25,16,9,0.92924,0.014845296334945593,0.011068880453336701,0.0030644688729749557,0.04327364942749558,0.6089185357173994,0.3167844543510133,0.09489882255201516,0.32271728271728267
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-1.2,2,25,16,9,0.94736,0.013834460795303425,0.008520704058849334,0.002465062970610444,0.03449166218396987,0.5495564301724055,0.28911716785113634,0.08598375943575648,0.3118081918081918
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-1.5,2,25,16,9,0.8912,0.004555055147603784,0.004475932480020314,0.0011275011825368445,0.037427188196418965,0.4622278222302237,0.2800117696942984,0.08201241236534812,0.30961038961038956
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.5-g_alpha-0.5,2,0,0,0,0.0,6.544198410411672,2.773923073677139,0.5697976585530351,0.9339921616844694,6.266382428486823,3.129508822216285,0.5887504590491683,0.9437762237762236
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.2-g_alpha-2,2,25,16,9,0.77376,0.0032317067598889014,0.00315999411467229,0.0007968343224295436,0.02936448167217399,0.4544292693518266,0.27418727310490615,0.08042848441073219,0.30765234765234767
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.5-g_alpha-1,2,0,0,0,0.0,6.5892710795821126,3.773221141129598,0.5910765063089625,0.9339921616844694,6.160004385040275,2.5866959542609442,0.5496918618346263,0.9190809190809189
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.5-g_alpha-0.8,2,0,0,0,0.0,5.097435641151575,1.5855718496463145,0.39897192273752496,0.7507200491815875,4.981911988379429,1.678833118659945,0.4131323910093364,0.7682717282717283
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.5-g_alpha-1.2,2,25,16,9,0.9252,0.01270883041764389,0.009652465619717642,0.0026686723107815814,0.04289556597248906,0.5729163389830153,0.30644293446163307,0.09143923837954565,0.31884115884115877
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-2-g_alpha-0.5,2,0,0,0,0.0,6.094248944118812,2.3573111951292502,0.5152257712319207,0.8807377238146469,6.176345848883354,2.748045295537476,0.557030820140193,0.919080919080919
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-1.5-g_alpha-2,2,25,16,9,0.92324,0.002744156603419862,0.002736078289410402,0.0006845106344255712,0.02903865365403828,0.43776949667729553,0.2707269813328389,0.07902801759444886,0.3063336663336663
-major_weight-10-dataset-lattice-d_layers-3-g_layers-3-d_alpha-2-g_alpha-1,2,0,0,0,0.0,6.578482799606761,2.8174703309603504,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
