Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1-g_alpha-1.2,1,22,14,8,0.7716,0.6431559970484887,0.1472209121169023,0.04751502486959446,0.13604241911934223,0.9804820144515445,0.4309457632483221,0.12620545727948335,0.3927272727272727
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1-g_alpha-2,1,25,16,9,0.92808,0.0053720275304706645,0.005044261455814924,0.0012913059943531998,0.029490509490509485,0.4685059814583436,0.27625556323070366,0.08127012296782574,0.30773226773226775
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-0.5,1,25,16,9,0.93048,0.016025202943111348,0.0160002646016364,0.003987310208649793,0.07526319834012143,0.46368554054369354,0.2822429511908437,0.08192803996292976,0.3055744255744256
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1,1,25,16,9,0.88576,0.005986618488264729,0.005849508772877366,0.001475554603121734,0.04481364789057096,0.448797753005735,0.27430046877794306,0.08008116419380451,0.30653346653346647
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-0.8,1,24,16,8,0.90992,0.004454028062704092,0.004274241243809675,0.0010870775762447707,0.03328671328671329,0.4789501778798376,0.2824784088355834,0.08320014235673309,0.31076923076923074
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1.2,1,21,13,8,0.65716,0.7336441063476857,0.27915143424707584,0.07854049967273408,0.21109966956120804,0.9888684863527172,0.5556993967769557,0.14919330333831482,0.4262137862137862
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-2,1,25,16,9,0.94888,0.0052450599797844825,0.004342054535516131,0.001161377298933714,0.026229155459924693,0.44905109265945375,0.26718031960860833,0.07834433259045635,0.3040959040959041
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.2-g_alpha-1.5,1,24,16,8,0.93936,0.008110377305232508,0.007330536178995585,0.00190263779071549,0.04536694075155613,0.4941384969008284,0.2867308518710259,0.08444313059923506,0.3112887112887113
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-0.5,1,18,11,7,0.01488,1.735940977788347,1.1221739329820812,0.273878382167025,0.6587105202489818,1.3772547710898582,1.0283760413940377,0.23810662741834845,0.5794605394605394
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1,1,25,16,9,0.92328,0.00549594999151061,0.005310480084823118,0.0013482888381329621,0.037614692999308405,0.4647085067504157,0.28084631729910126,0.0822583606881859,0.30961038961038956
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-0.8,1,25,16,9,0.87684,0.0031276192643585527,0.00303874891102763,0.0007676002723002601,0.024962729578114202,0.4797560279505014,0.2828071101723677,0.08339481442393673,0.3114485514485515
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1.5,1,24,16,8,0.83056,0.13565934436646648,0.07508123379195486,0.021900051237538215,0.09547068316299087,0.6614945893541897,0.3702154975719765,0.10753233659864672,0.35420579420579423
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-1.2,1,25,16,9,0.90156,0.0032229915877960338,0.0029693541250387185,0.0007687730676091532,0.02607853684776762,0.47815477770633896,0.2820016242477593,0.08311597421361668,0.31112887112887117
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-1.5-g_alpha-2,1,24,16,8,0.89252,0.41036099240671925,0.15292584571924936,0.047109520289399465,0.13443479597325753,0.9253392864197604,0.43839891330489045,0.12647978248038755,0.39148851148851144
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-0.5,1,0,0,0,0.0,6.578482799606761,2.81747033096035,0.5755152529645697,0.939869361407823,6.5036879351932075,3.2082044313685767,0.6046010598822593,0.9590409590409589
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1,1,24,15,9,0.769,0.6326912875073754,0.15474326026316637,0.04862231565225275,0.1436563436563437,0.8946401894069432,0.42641461899969224,0.12249619284038234,0.3874125874125874
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-0.8,1,24,16,8,0.87108,0.02961857938177564,0.010821289525586949,0.003304360356479921,0.03325597479443633,0.7403118021519889,0.3233457064554937,0.09766839602748363,0.3256743256743257
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1.2,1,25,16,9,0.94476,0.0027929700073407067,0.0027815098953975085,0.0006959842720136841,0.02830092983939138,0.45234194085940965,0.27472890280890566,0.08050415470192787,0.3080519480519481
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-1.5,1,25,16,9,0.92764,0.00653944884120673,0.00620069679662487,0.0015869899834134872,0.0447952047952048,0.46960459029781365,0.28090843147995614,0.08237555280855853,0.30925074925074925
-major_weight-10-dataset-lattice-non_saturating-d_layers-2-g_layers-3-d_alpha-2-g_alpha-2,1,23,15,8,0.8988,0.3812363833070281,0.1309833830656432,0.04221081087110245,0.1339767924383309,0.8840234132577771,0.42712977216126663,0.12619433811329975,0.3957242757242757
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-0.5,1,13,7,6,0.85204,3.443873751261863,0.8619392837854091,0.2516002248596728,0.5537816030123722,3.2991543746532144,1.1614900943971476,0.30833072716439136,0.6783216783216783
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-0.8,1,21,15,6,0.85808,0.8393743615011474,0.3543437538045878,0.10004088953148688,0.3065918696687927,1.3724598405296708,0.6803938454066276,0.18552535218588218,0.48515484515484514
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1,1,18,13,5,0.83308,1.5972486898854148,0.6082830204232575,0.1695832309949804,0.42439406747099057,2.0368057266826134,0.9090299791352527,0.2379990146264511,0.5683916083916084
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1.2,1,20,15,5,0.84584,1.0006810276271116,0.45065266771560564,0.12924363660091304,0.4055728886498117,1.6882877850818454,0.7672255859079196,0.2082506493504805,0.5497702297702297
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-1.5,1,22,15,7,0.84472,0.5124693341345206,0.29161428322459615,0.08397849379174353,0.31675708906478134,0.9537555468670356,0.5777314305565292,0.15793613556163666,0.4775624375624376
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.5-g_alpha-2,1,23,16,7,0.82792,0.6634736880376525,0.31185938437933886,0.09204508951795645,0.3202366863905325,1.1798530938491592,0.6136184684069358,0.17205932699438448,0.4872327672327672
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-0.8,1,12,9,3,0.86092,2.959442125551081,0.8946044574949227,0.2542000522169219,0.5920971336355952,3.124997735186956,1.1460333099194129,0.3031439150193569,0.6671728271728272
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-0.5,1,13,9,4,0.08032,1.9452140338126436,1.585157587420045,0.31775924096313246,0.6876016291400907,2.2206058811334697,1.3278554516661505,0.3035779328213337,0.6646953046953047
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1,1,21,13,8,0.82676,1.3389857576351811,0.5077673119574715,0.14838176778745757,0.4041712134019826,1.4408709945508247,0.7759422377855548,0.2087349294558764,0.5373426573426573
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1.2,1,19,15,4,0.81428,0.9005290556990986,0.35213235699318696,0.10436135180080498,0.33655575194036735,1.8145689713629063,0.7030255245236339,0.1996721580122271,0.5282717282717283
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-1.5,1,21,15,6,0.84256,0.6714806485253001,0.2881152517572997,0.0869372571789086,0.27605932529009447,1.1207802230915607,0.5982473724866931,0.16922747536092247,0.48247752247752246
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-0.5,1,16,10,6,0.16032,2.2331253445727666,1.6084949810800049,0.3299558450144866,0.7148881887343425,1.9050509591669993,1.030809177241984,0.25073910147409895,0.5968431568431569
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-0.8-g_alpha-2,1,22,14,8,0.84408,0.7212709444540911,0.262225288063075,0.08005287356890121,0.2542657342657343,1.01692930260654,0.5276398721213353,0.14913967306949502,0.4447952047952048
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-0.8,1,19,14,5,0.79976,1.0765213170603893,0.4935729176561316,0.14076134918091682,0.42463997540920617,1.510895640147763,0.7464739523578607,0.2009568373408055,0.546053946053946
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1,1,21,14,7,0.7986,1.0681680427134328,0.7118964000289162,0.18940931284093107,0.5370260508722047,1.309870941541908,0.928912991722946,0.227079157272902,0.6136263736263737
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1.2,1,24,16,8,0.75036,0.45294908906549136,0.29118052359165547,0.08180238251687007,0.3074832859448244,0.9123430060305905,0.6005765531824294,0.16221982147175812,0.48319680319680325
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-2,1,21,15,6,0.8616,0.38543407929388374,0.20253834342387073,0.0597336831993073,0.24549296856989167,0.9937669623778822,0.5347531983118484,0.1530325167837317,0.45582417582417584
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1-g_alpha-1.5,1,22,15,7,0.80472,0.7163898894053775,0.2633846726784219,0.0774499541578176,0.25381387842926306,1.0896702091753925,0.5302714390139213,0.1459591675295231,0.4457942057942058
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-0.5,1,6,4,2,0.44928,5.508261330335937,3.049510528959426,0.5267659713256045,0.8886713286713287,4.9484922125567135,2.0060630571599325,0.4549008429285291,0.8357242757242758
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-0.8,1,16,11,5,0.86904,2.395123762073322,0.700093598605693,0.20179908831037022,0.5043817720740797,2.618456826379623,1.0084775028808652,0.26856695586511825,0.6244155844155844
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1,1,15,12,3,0.8688,1.771459010051429,0.42764730389017175,0.1290400645291774,0.34464304925843386,2.658277214557858,0.7317986841182821,0.2107192141446262,0.5051348651348652
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1.2,1,19,15,4,0.82636,0.8568022140153803,0.3124618887802259,0.09495074503624532,0.2973180665488358,1.3553430243762832,0.6139449386308405,0.17485710834263604,0.49670329670329666
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-2,1,22,16,6,0.76632,0.22274740872186594,0.12577346765714198,0.03714986215212522,0.17459463613309767,1.0339008139931023,0.46231285798450905,0.1365682037394331,0.4039160839160839
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.2-g_alpha-1.5,1,20,14,6,0.7994,0.7600542391377976,0.23958722800787766,0.07490693783113771,0.241281795127949,1.283067051349355,0.5457628588671913,0.1580090572158978,0.4624175824175824
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-0.5,1,3,1,2,0.01816,6.03084572781155,2.790011642224737,0.5157850412850228,0.8631061246445861,5.274209485074083,1.8822809741082096,0.4463489162645812,0.8038761238761238
-major_weight-10-dataset-lattice-non_saturating-d_layers-3-g_layers-2-d_alpha-1.5-g_alpha-0.8,1,10,8,2,0.8714,3.4545511777419144,0.944870328300165,0.2694306176928044,0.608284023668639,3.981065434034979,1.2863783338132135,0.34153568893645436,0.7104095904095904
