setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,4,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.032860315893385984, 0.1915720631786772, 0.11626357354392892, 0.22442003948667325, 0.1935340572556762, 0.1960389930898322, 0.2168558736426456, 0.27981243830207303, 0.1307502467917078, 0.20984698914116487]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[881.8025754968428, 369.89599200964153, 113.47733438866123, 107.78945023238248, 111.49811492118033, 56.80638488125578, 53.45573630965646, 1405.0152074028708, 117.74169664785097, 63.96537707236848]",3191
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,4,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.13002221125370186, 0.06875616979269497, 0.13253948667324777, 0.3836623889437315, 0.3096248766041461, 0.1279121421520237, 0.3469397828232971, 0.4252467917077986, 0.3634995064165844, 0.0986796643632774]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1783.9702562203347, 306.55723706958725, 174.21811912646763, 168.73534529476228, 143.96297739419128, 109.20137393281516, 99.98003846108259, 99.39212061519402, 109.71789281132419, 2601.1340708195303]",3184
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.9-g_alpha-1,4,0.8,100,128,False,100,10,0.005,64,0.9,False,0.9,1.0,True,False,"[0.10769990128331688, 0.06351184600197433, 0.07847976307996052, 0.3850691016781836, 0.17822063178677197, 0.24615004935834156, 0.3526653504442251, 0.4963721618953603, 0.28951135241855874, 0.3374506416584403]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1323.5623515299292, 528.6660918990153, 386.9560330993014, 150.32657235755505, 140.23223853582067, 106.68638034260516, 101.20028134738118, 94.46953227340828, 93.19370412565968, 89.29826766286237]",3211
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,3,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.009859328726554787, 0.0763573543928924, 0.13943731490621916, 0.1734452122408687, 0.1083045409674235, 0.13907946692991116, 0.1646100691016782, 0.2234328726554788, 0.14986426456071075, 0.1582305034550839]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[498.78230924790853, 172.97988854616938, 98.48192020490956, 79.49164683310403, 67.0232921745469, 64.82410024033675, 70.10722927952793, 61.03082500709456, 62.5351028292132, 51.88032680912647]",3224
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,4,0.8,100,128,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.15108588351431393, 0.07765301085883514, 0.10340572556762093, 0.26013079960513324, 0.20347976307996052, 0.2860069101678184, 0.23008390918065152, 0.3967053307008884, 0.0808736426456071, 0.08996791707798618]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[886.5286667333946, 528.678431814732, 178.75588965429256, 91.04719773843885, 106.57267878316475, 71.17363909591063, 76.94750777982631, 77.65823311379108, 1009.6665315107382, 323.23279973075455]",3234
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,3,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.09489141164856861, 0.11548617966436328, 0.10072803553800593, 0.1659797630799605, 0.26279615004935836, 0.15484945705824285, 0.16900296150049357, 0.168928923988154, 0.21802813425468903, 0.17461747285291215]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[556.5531668440867, 153.19748033109386, 109.01424893821809, 74.1112220462993, 71.36726467156723, 62.25007831693733, 57.19274789217366, 66.55392798695152, 59.44404764927276, 59.11263273488271]",3205
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,5,0.8,100,128,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.09774185587364265, 0.09692744323790721, 0.09998766041461007, 0.1423741362290227, 0.14070829220138203, 0.27833168805528136, 0.22685093780848964, 0.2568237907206318, 0.3472359328726555, 0.4870681145113524]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1169.790077326299, 230.6992804467002, 118.43423660837061, 91.89510194921809, 76.8819039019836, 54.78463259512978, 50.49088343786934, 54.709964979772394, 57.243707593472664, 59.92023201441452]",3227
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,5,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.2598346495557749, 0.1588228035538006, 0.1479269496544916, 0.13777147087857847, 0.2905725567620928, 0.16283316880552814, 0.24876604146100692, 0.3558736426456071, 0.3518015794669299, 0.30011105626850937]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[745.393284497188, 259.9020078321636, 139.46995029237723, 105.05006378102337, 71.39075735172901, 69.19811440448939, 60.21963619423991, 57.16109025079231, 51.991481837620086, 54.535550144876765]",3251
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,3,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.2505182625863771, 0.05178923988153998, 0.07066880552813426, 0.2164116485686081, 0.16494323790720633, 0.25198667324777885, 0.5888326752221126, 0.6293558736426456, 0.6666707798617967, 0.6690029615004935]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1521.5758104295999, 913.5161690179264, 361.09547462435694, 234.65644169537563, 270.20475383731423, 2038.5520158818215, 2225.2424256576837, 2075.722872905279, 2224.408217884847, 2214.6909682837736]",3281
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,5,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.1412882527147088, 0.04826011846001974, 0.29323790720631787, 0.2394249753208292, 0.21125370187561698, 0.1626604146100691, 0.45080207305034553, 0.17037265547877592, 0.17097729516288251, 0.2393385982230997]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1240.9751672267057, 351.7392487066078, 149.7149273349862, 122.74109877588091, 115.00406905818909, 85.83307372093157, 143.97549309827082, 88.93904007722415, 90.1415318702833, 108.04485590686613]",3310
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,2,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2083.5399914016284, 2080.4945696976283, 2081.712109154967, 2083.866499075742, 2081.9588338259496, 2082.700140887367, 2081.3105689610084, 2081.944272791908, 2081.6495625434254, 2081.6491450573626]",3322
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,2,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.0652147087857848, 0.04365745310957552, 0.08920286278381047, 0.18304540967423494, 0.4499506416584403, 0.3835389930898322, 0.45763820335636723, 0.49649555774925963, 0.2756169792694965, 0.3068484698914116]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[993.909415262233, 283.77661557587703, 136.81738645473524, 99.09696921679097, 76.07654867778137, 71.05640925684236, 61.536131881448455, 63.33059028857156, 60.912036319235995, 58.23633024149035]",3297
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,6,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.09601431391905232, 0.07247038499506417, 0.10190029615004936, 0.14427443237907206, 0.19128825271470878, 0.1736056268509378, 0.23000987166831194, 0.11340078973346496, 0.14263326752221125, 0.13600691016781835]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[423.588176363942, 181.72734144169726, 100.15470946402058, 76.25782569968965, 66.23404971570585, 62.841610880593635, 61.264000909058154, 69.55672315289553, 60.22764126472282, 52.964398185979576]",3300
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,4,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.03366238894373149, 0.10800839091806515, 0.18184846989141165, 0.1098593287265548, 0.24295409674234947, 0.3538376110562685, 0.32802319842053307, 0.24270730503455085, 0.9951011846001975, 0.6254442250740375]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1503.317785060106, 525.9729488620507, 263.16687429993226, 140.62292431361413, 86.24742046982647, 88.85131077546089, 83.07087020970971, 110.68084684851488, 1991.3036323377498, 2286.5564345436424]",3338
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,3,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.08919052319842054, 0.09471865745310958, 0.14882773938795657, 0.2068731490621915, 0.23447680157946693, 0.22617226061204343, 0.20968657453109577, 0.18223099703849951, 0.25984698914116483, 0.2989758144126357]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1107.5629255172857, 214.2962607598472, 125.76862312886715, 92.15777379899976, 69.16430942460579, 52.082828864147814, 60.307842655874765, 59.33329627053433, 61.4619022009374, 61.944119689538866]",3304
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,3,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.03942497532082922, 0.027369200394866733, 0.17205083909180652, 0.4349333662388944, 0.14506416584402765, 0.19403998025666339, 0.3197803553800592, 0.33683366238894374, 0.1320705824284304, 0.18461253701875616]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[981.9051354565045, 294.794126689658, 140.83288575817426, 120.71624387466932, 78.01281559824565, 69.92129869231985, 71.47684071151798, 449.3475840097607, 111.20892124117381, 68.09887278863835]",3315
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,1,0.8,100,128,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.05993336623889437, 0.06590572556762093, 0.08200888450148075, 0.10192497532082923, 0.38956071076011844, 0.23550098716683118, 0.470705824284304, 0.33418065153010856, 0.19559476801579467, 0.34264560710760117]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1064.826214007102, 240.95586889999527, 133.77096694875877, 95.71090756249487, 70.95382878558075, 63.93310603648706, 58.089292816901434, 66.16104139782624, 60.93463884695575, 117.01344992883082]",3351
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,3,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1886.4713657824911, 1889.3657555562231, 1888.4059998963598, 1888.7656975531, 1888.2700158007572, 1887.607565763718, 1887.6001485815232, 1886.8120123285494, 1888.218961262823, 1887.7114375121491]",3348
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,3,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.18147828232971372, 0.08857354392892398, 0.09385488647581441, 0.14849457058242843, 0.16780602171767028, 0.21127838104639685, 0.49167077986179664, 0.2610562685093781, 0.2724457058242843, 0.3680774925962488]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1133.8105276261572, 454.6857700733108, 151.17690170090373, 102.55603270948495, 72.66334866450961, 55.52897349522391, 59.03282843026773, 53.09830105015544, 54.66249705386076, 197.10621910471855]",3356
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,2,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1848.8860829548184, 1848.3339964253576, 1848.6226071941758, 1848.3071080741415, 1847.9824420249115, 1849.027754271777, 1848.9628228808604, 1848.9508298209853, 1848.5283392671276, 1848.8574101248942]",3353
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,5,0.8,100,128,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.034439782823297134, 0.16578232971372162, 0.2053060217176703, 0.1896964461994077, 0.20736673247778875, 0.27326011846001974, 0.4917324777887463, 0.22086623889437315, 0.3423000987166831, 0.2959772951628825]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1424.9645490157343, 341.23028635060996, 169.2204103236861, 94.63002387995562, 80.92782172552461, 72.95389913479448, 92.6192182175073, 154.763965567662, 102.64610970788863, 69.4789623586189]",3360
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.10075271470878579, 0.12686327739387956, 0.20755182625863772, 0.14443484698914116, 0.24346001974333661, 0.3473346495557749, 0.1542324777887463, 0.20940276406712735, 0.16570829220138203, 0.2507527147087858]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1170.6342071017812, 245.7525219664317, 161.48593334898123, 92.22445287494611, 94.98692117225846, 81.13367116728364, 75.72044661015264, 73.14125664649873, 77.5464315304198, 77.10761256377032]",3354
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,1,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.08488400789733465, 0.0890177690029615, 0.16746051332675221, 0.12407453109575518, 0.1202862783810464, 0.4689782823297137, 0.2550345508390918, 0.19516288252714709, 0.2630182625863771, 0.23483464955577493]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1131.6675724435822, 311.685774012504, 122.98463166483998, 72.90122841824711, 57.54145673810308, 57.110090853634574, 55.747239037487134, 60.52768430819037, 53.08167433589938, 56.145101206434674]",3405
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,1,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.09513820335636723, 0.11746051332675223, 0.11636229022704837, 0.18136722606120434, 0.16356120434353405, 0.13793188548864757, 0.1399432379072063, 0.18460019743336623, 0.32597482724580457, 0.09366979269496545]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[421.7979684041834, 181.65593365250493, 99.19294884280976, 76.25297980520509, 61.122774385848516, 66.15648222311802, 60.671806543993625, 58.76955797454684, 63.84497082368193, 57.37912128343987]",3427
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.9-g_alpha-1,1,0.8,100,128,False,100,10,0.01,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1876.9803546644641, 1878.9428062056902, 1878.8043328904585, 1878.166225144108, 1877.8887924932683, 1878.9193292276445, 1877.3899017851254, 1877.7384855922535, 1878.3228694137167, 1877.5997897285717]",3463
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,1,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.03420533070088845, 0.040683613030602174, 0.05392398815399803, 0.11850937808489635, 0.17503701875616978, 0.25725567620927936, 0.15908193484698915, 0.15090078973346496, 0.37754195459032575, 0.5057502467917078]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1497.9320189592509, 562.184431316023, 302.88939623628505, 210.90774164027926, 139.56528616457103, 148.20055582289388, 121.91921416326431, 111.95805372463519, 2231.888444735224, 2499.0314592710997]",3468
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,1,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.21695459032576506, 0.02581441263573544, 0.332317374136229, 0.4458045409674235, 0.21982971372161894, 0.2662882527147088, 0.31544916090819347, 0.4967670286278381, 0.17165597235932872, 0.187857847976308]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1229.2645339893547, 321.4982704434253, 142.433299886721, 93.79892538723652, 99.44716599593971, 79.57304564457786, 88.68891502477845, 74.90633168237264, 68.09361989904482, 76.7716294868518]",3461
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,1,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.07809723593287266, 0.15088845014807503, 0.09461994076999013, 0.22254442250740375, 0.20649062191510364, 0.3660291214215202, 0.24701382033563674, 0.3770853899308983, 0.3611426456071076, 0.18221865745310958]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1094.3204489600453, 656.414278006951, 193.17882664164904, 146.03698705627858, 143.9953346916675, 89.24423124319605, 74.52078114418168, 94.66640697823732, 71.47700197019685, 58.82977884883712]",3474
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,1,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.02844274432379072, 0.056774432379072065, 0.07643139190523199, 0.17372902270483712, 0.17386475814412636, 0.13377344521224088, 0.13651283316880553, 0.11384501480750246, 0.1543558736426456, 0.16758390918065152]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[711.0366756912048, 146.16111526600253, 101.14387902027534, 68.54045727097855, 53.708296156954475, 56.55033509272016, 51.059455181094336, 57.87245448416115, 48.28539581692189, 53.45926781138337]",3905
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,6,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.2850691016781836, 0.14123889437314907, 0.3396224086870681, 0.14485439289239882, 0.23967176702862783, 0.18920286278381046, 0.24568114511352418, 0.4949777887462981, 0.4004442250740375, 0.3563919052319842]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1317.3071228326653, 307.00603696421103, 200.14305763172183, 111.14483749454632, 97.66964335029365, 79.61233913715705, 71.4985497304923, 53.555439364377435, 61.26136898922641, 59.77940123069902]",3307
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,2,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.03134254689042448, 0.09737166831194471, 0.09164610069101678, 0.21461006910167818, 0.2238030602171767, 0.11748519249753209, 0.22682625863770978, 0.1884995064165844, 0.16015547877591313, 0.12277887462981243]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[731.2309644786727, 238.35285218790966, 112.82352471063427, 75.3114678123444, 66.92305775324962, 71.61021124580145, 65.6382499241015, 70.76658764988395, 60.521960836294625, 58.907266391357666]",4780
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,1,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.07802319842053307, 0.11461006910167819, 0.07534550839091807, 0.30576258637709774, 0.18796890424481738, 0.15589832181638696, 0.15918065153010857, 0.2509995064165844, 0.08229269496544916, 0.7259254689042448]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1186.9360390261918, 1158.0687043343305, 372.56930205117976, 300.5668279580018, 167.4963213891292, 163.066212888677, 201.545571664695, 191.35873315624724, 117.48682056570374, 2322.104690311674]",4888
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,2,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.03255182625863771, 0.13057749259624876, 0.11190769990128331, 0.2814782823297137, 0.19543435340572557, 0.18292201382033563, 0.1150172754195459, 0.14510118460019744, 0.19068361303060216, 0.1916954590325765]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[583.0791875271647, 174.12787740800195, 108.25593539883948, 84.41560480162775, 76.10361506918844, 69.71738019205645, 79.52004312247198, 79.61075236962824, 63.02287605118397, 58.5282875557873]",5164
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,2,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.019200394866732477, 0.07791214215202369, 0.12142152023692004, 0.12572803553800593, 0.20869940769990128, 0.31955824284304046, 0.1697680157946693, 0.11523938795656466, 0.25903257650542943, 0.2028010858835143]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[490.87263195606647, 179.56379517455412, 93.37927833424237, 71.92264385452825, 66.87406998984216, 65.68826133938023, 56.96205335778836, 66.50581695344931, 62.89489276125221, 70.19375917852608]",5224
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,100,10,0.005,64,0.9,False,0.9,1.0,True,False,"[0.056108094768015794, 0.11504195459032576, 0.248038005923001, 0.13045409674234945, 0.433576011846002, 0.2422877591312932, 0.29785291214215204, 0.19059723593287264, 0.3687685093780849, 0.7068608094768016]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[925.1328787000804, 331.80817521355743, 152.46049227424464, 153.96408902746157, 93.1124649384551, 82.46993867508922, 87.67730951604108, 85.87601268925948, 88.24966092302748, 2531.892868846361]",3335
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,6,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.43116979269496547, 0.4827862783810464, 0.020434353405725567, 0.07676456071076011, 0.10298617966436328, 0.232860315893386, 0.06048864758144126, 0.5124506416584402, 0.16728775913129318, 0.3560217176702863]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2337.406793326255, 1831.5650193612996, 1830.621827249727, 1760.4954600111278, 1046.6212229447283, 1151.398696940441, 1015.6354322193172, 1226.3516697509851, 852.3480384455098, 1228.043217673816]",2952
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,100,10,0.01,64,0.9,False,0.9,1.0,True,False,"[0.2979886475814413, 0.14595261599210266, 0.5953973346495558, 0.33656219151036526, 0.29286771964461994, 0.25517028627838106, 0.23779615004935833, 0.7335266535044422, 0.7511969397828233, 0.7394990128331688]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1481.870920434964, 2177.162753564857, 2426.575068666972, 2647.7513899004703, 2913.169091440565, 2987.6384201554783, 2774.4589504347928, 2855.3018788064646, 2916.6485666106682, 2837.144447433038]",2976
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,7,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.04134995064165844, 0.08896841066140178, 0.18820335636722607, 0.2081564659427443, 0.2447680157946693, 0.19575518262586378, 0.13289733464955578, 0.08103405725567621, 0.2057502467917078, 0.14359575518262585]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[444.827120087559, 182.39757020647153, 102.00711692414711, 83.60775574361742, 69.354782077393, 56.87115125367404, 68.15362654729688, 61.76066343184323, 60.948239469788405, 62.86304922194961]",2976
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,6,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5000370187561698, 0.5000246791707799, 0.5000246791707799, 0.5000370187561698, 0.5000493583415597, 0.5000246791707799, 0.5000246791707799, 0.5000246791707799, 0.5000246791707799, 0.5000246791707799]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2000.3246020759284, 2018.5055437257924, 2011.7334709073698, 2004.7050884195648, 2007.2784984025393, 2005.6599178171728, 2009.783993096806, 2001.6785099202907, 2004.938781045286, 2002.841781788085]",2980
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,7,0.8,100,128,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.20935340572556763, 0.15879812438302074, 0.10671273445212241, 0.14991362290227048, 0.22797384007897334, 0.16575765054294175, 0.2501604146100691, 0.3075518262586377, 0.37237166831194474, 0.31096989141164855]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[811.5758310824392, 206.13148546610591, 98.6175260353034, 82.75518083351187, 55.34908803631629, 50.21209782677238, 47.99624079368891, 54.50410174964213, 54.745869767130216, 49.79062732013381]",2932
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,8,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.04793928923988154, 0.07956564659427444, 0.10059230009871668, 0.19832181638696939, 0.1694471865745311, 0.19329960513326752, 0.1049111549851925, 0.17527147087857847, 0.11251233958538993, 0.1910538005923001]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[441.41940537982475, 147.9508104352244, 99.91170472202384, 77.35627879164952, 67.81535323597382, 66.23203423123459, 63.67832985009761, 57.669147203721195, 56.85802778376819, 56.376499792834466]",2929
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,7,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.04600197433366239, 0.35324531095755185, 0.21883020730503455, 0.04230009871668312, 0.05777393879565647, 0.13160167818361304, 0.10140671273445212, 0.0017892398815399803, 0.43867226061204345, 0.12963968410661403]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2246.635259497779, 1708.142131513222, 1708.5587539960636, 1748.654530463683, 964.9221690640246, 930.4241441363467, 678.3471333608434, 1911.6255274116766, 1698.9103682817304, 1699.3323967032695]",2940
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,7,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.045631786771964465, 0.10349210266535044, 0.07846742349457059, 0.14547137216189537, 0.16321569595261598, 0.16015547877591313, 0.165893385982231, 0.2390918065153011, 0.34518756169792697, 0.23487166831194473]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[634.0466952546992, 168.72040793138433, 116.56240839184511, 78.66096439359421, 72.20059148770974, 72.73576840909527, 67.89766528341079, 62.72183041685764, 62.671879773055025, 58.89595330451789]",2945
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,7,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.2876357354392892, 0.05360315893385982, 0.11606614017769003, 0.1572309970384995, 0.17074284304047385, 0.12581441263573545, 0.4992349457058243, 0.16000740375123396, 0.36975567620927935, 0.30009871668311944]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1028.603510386165, 317.88737199321315, 138.2144478078385, 77.57091608116366, 74.74080279372481, 78.43696593447248, 65.75766221958429, 62.33873526411753, 79.1480506564235, 90.40750513697594]",2948
