setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.9-g_alpha-1,5,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.9,1.0,True,False,"[0.08168805528134254, 0.14742102665350446, 0.12765301085883515, 0.3005923000987167, 0.20715695952615992, 0.19230009871668313, 0.3201999012833169, 0.4697926949654492, 0.20529368213228036, 0.3406589338598223, 0.2823050345508391, 0.30461500493583415, 0.17490128331688054, 0.19682872655478775, 0.47408687068114513]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1278.5906719704494, 355.5162652087206, 136.4767815478158, 84.48916471896632, 71.5054921718845, 60.04727912836529, 54.44760719924784, 67.31450556496634, 70.5960544574757, 61.39207782808671, 71.77870210859737, 53.114015663029704, 59.08774389309815, 68.98191177333092, 90.23139975298818]",4491
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.5-g_alpha-1,5,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.5,1.0,True,False,"[0.6205207305034551, 0.27239634748272457, 0.06279615004935835, 0.013832675222112538, 0.0955700888450148, 0.0824284304047384, 0.12896100691016782, 0.09191757156959526, 0.3255182625863771, 0.13367472852912143, 0.15386229022704836, 0.025444225074037513, 0.017115004935834156, 0.04759378084896348, 0.05908193484698914]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1911.4325408721588, 1909.1094027366448, 883.4928171582169, 762.8757731412677, 268.82845096621963, 297.7235428132187, 256.7276421321451, 134.33062826568948, 155.58892513495903, 87.57827777646958, 449.5364317536587, 1196.7897140699756, 567.3844717496222, 578.2202986854804, 480.28418003727495]",4503
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-1-g_alpha-1,5,0.8,100,128,False,150,10,0.0009,64,0.9,False,1.0,1.0,True,False,"[0.0946076011846002, 0.00809476801579467, 0.27143385982231, 0.18571076011846002, 0.4873395853899309, 0.264104146100691, 0.18693237907206317, 0.23870927936821323, 0.36866979269496547, 0.3616732477788746, 0.4276159921026654, 0.28070088845014807, 0.5, 0.5, 0.4999506416584403]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1432.4718137826694, 308.1084669505574, 130.56035194535048, 128.39847093466256, 76.99805070887123, 77.11301935629581, 64.59096277407616, 72.25821331468865, 58.01277410810326, 58.112251129410424, 59.48791817525921, 62.10000712256647, 2064.9594141968355, 2057.2842383308207, 2084.580314508194]",4532
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.6-g_alpha-1,5,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.6,1.0,True,False,"[0.20377591312931886, 0.5896224086870682, 0.09439782823297137, 0.11220384995064166, 0.23166337611056267, 0.16781836130306022, 0.25492349457058244, 0.475530602171767, 0.3150542941757157, 0.17572803553800592, 0.1866238894373149, 0.4427566633761106, 0.2416214215202369, 0.1258390918065153, 0.47799851924975323]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1576.0011190477755, 1954.7560853102857, 775.2598700467612, 366.3574117107994, 214.39487377944374, 126.42747495195977, 135.20441993585644, 93.0372013686308, 59.854256805529985, 70.97115573160522, 59.34973359581568, 59.45322414806333, 73.58350910875788, 49.85371205314914, 52.75650533897442]",4534
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.8-g_alpha-1,5,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.8,1.0,True,False,"[0.016547384007897334, 0.06707798617966436, 0.17520977295162882, 0.31193237907206317, 0.18703109575518262, 0.477677690029615, 0.31307996051332676, 0.24907453109575517, 0.2951875616979269, 0.2742349457058243, 0.3459279368213228, 0.3486426456071076, 0.3844891411648569, 0.323926456071076, 0.1875370187561698]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1211.4827005319048, 419.55162374784845, 166.7128939618509, 116.80314499284191, 100.0989068875756, 81.26008893967446, 76.80076805697809, 64.44014041297191, 76.66776913899616, 61.632844495987456, 55.01664685831565, 105.97210625847629, 126.77720822626202, 78.67680772582003, 77.09836019053273]",4556
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.7-g_alpha-1,5,0.8,100,128,False,150,10,0.001,64,0.9,False,0.7,1.0,True,False,"[0.1892152023692004, 0.07129812438302073, 0.12392645607107601, 0.10951382033563672, 0.11152517275419546, 0.35043188548864757, 0.2049481737413623, 0.36020483711747286, 0.3479639684106614, 0.48556268509378087, 0.28436574531095754, 0.4652147087857848, 0.20940276406712735, 0.1832675222112537, 0.4064659427443238]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1633.5463703817372, 699.0402506846947, 234.59579302927295, 119.63184475539401, 95.0674914531312, 71.17234366311254, 83.07585463251326, 54.343346437967966, 61.93056008773783, 64.79565358212312, 64.01866858484789, 73.38715530137324, 72.04639992633838, 80.46494732188103, 77.40534055452372]",4513
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,5,0.8,100,128,False,150,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.9204713721618953, 0.4448914116485686, 0.20113524185587364, 0.05220878578479763, 0.4384131293188549, 0.07156959526159921, 0.3247655478775913, 0.6393879565646594, 0.5492349457058243, 0.26710266535044425, 0.17850444225074039, 0.4947063178677196, 0.27485192497532085, 0.04918558736426456, 0.037561697926949654]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1863.588434650401, 1693.3474394249574, 1920.63050498126, 1506.7826117642512, 812.574150569155, 250.42013057773113, 494.83821506550066, 372.0854304438351, 188.70550351578606, 124.23750732399549, 97.4530085576431, 1085.065335133107, 796.5599153185726, 672.2522465746715, 680.4475289290795]",4565
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,5,0.8,100,128,False,150,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.018460019743336623, 0.06183366238894373, 0.2882650542941757, 0.3326999012833169, 0.23499506416584404, 0.21949654491609083, 0.19553307008884502, 0.17654244817374137, 0.33928923988154, 0.45249259624876603, 0.25243089832181637, 0.3758761105626851, 0.3304417571569595, 0.3107601184600197, 0.4658810463968411]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1255.6231475054672, 216.85498744420943, 138.62068258618854, 111.04172674691586, 84.2245305507115, 84.77372835598499, 67.68762951452095, 78.85999234692349, 101.5542353662106, 84.01310861887976, 94.18276142225568, 81.68415864214933, 100.3008452075635, 86.22069270690531, 77.64434662390704]",4576
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.6-g_alpha-1,5,0.8,100,128,False,150,10,0.001,64,0.9,False,0.6,1.0,True,False,"[0.1908193484698914, 0.023297137216189538, 0.10640424481737414, 0.08273692003948667, 0.0719274432379072, 0.1595138203356367, 0.38963474827245803, 0.36220384995064164, 0.2948667324777888, 0.4693978282329714, 0.34837117472852913, 0.33232971372161896, 0.2836006910167818, 0.30955083909180653, 0.39659427443237905]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1736.197438189338, 1328.585202768125, 721.059537807151, 275.6734567064609, 150.71479408646314, 134.73649852117228, 137.87323689927246, 92.21608242744583, 74.53487062529848, 62.15376951965004, 58.3798524669553, 69.25512572567573, 52.08695434483798, 58.91946659047903, 83.07059218222946]",4519
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.17350691016781836, 0.0727665350444225, 0.13540227048371176, 0.12915844027640672, 0.1304787759131293, 0.2583045409674235, 0.7653257650542942, 0.39276900296150047, 0.13402023692003948, 0.1529491609081935, 0.11700394866732478, 0.7913993089832182, 0.2770483711747285, 0.3486673247778875, 0.2590572556762093]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1310.3684984707097, 1016.5717052388577, 1003.3569247046144, 391.88276316085296, 194.6509942590177, 146.17754626017404, 155.4214041493468, 124.6102628285197, 79.76070018365249, 74.58035223118918, 56.724949888068295, 179.78818450648305, 63.52595843657787, 57.27930055285333, 102.48593657925085]",4578
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.6,1.0,True,False,"[0.8653134254689042, 0.023692003948667325, 0.09517522211253703, 0.08933859822309971, 0.17149555774925962, 0.26699160908193487, 0.24508884501480752, 0.14407699901283316, 0.23708045409674236, 0.2733711747285291, 0.3519496544916091, 0.29354639684106615, 0.4953356367226061, 0.33963474827245804, 0.23768509378084896]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2011.4111742697592, 731.5760677486182, 384.60928668021825, 240.09436681410466, 105.21026924972432, 104.3006622314465, 68.93104948709515, 56.68021761423529, 80.12924597386359, 60.91432700886139, 64.9175127977719, 67.45022517985467, 42.67560417138861, 46.85434760847011, 49.92753959129732]",4625
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.07201382033563672, 0.07254442250740376, 0.25633020730503453, 0.30069101678183613, 0.17427196446199408, 0.21788005923000986, 0.42586377097729516, 0.29682872655478776, 0.18205824284304048, 0.38068854886475817, 0.15876110562685095, 0.26495557749259624, 0.26204343534057256, 0.18209526159921027, 0.4751233958538993]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1124.8346630149458, 431.07666250202624, 115.39428571601707, 88.1332077162308, 65.03026187908381, 61.26926628220053, 67.33830416612227, 52.324833509785776, 66.72881174003021, 67.92114701064224, 71.38506221512432, 66.856026325181, 76.87503381008457, 88.70837288874964, 85.77114468019363]",4630
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.1333785784797631, 0.2098963474827246, 0.16307996051332677, 0.09765547877591313, 0.2172137216189536, 0.20756416584402765, 0.2777147087857848, 0.3302073050345508, 0.2813795656465943, 0.27453109575518264, 0.30025913129318854, 0.33509378084896346, 0.3958292201382034, 0.389104146100691, 0.319817374136229]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1358.7082128691668, 260.45114970931525, 137.99137405601118, 102.59431593790441, 79.93776473219395, 68.2712511808902, 63.713805877292316, 54.17182373055334, 56.83420117280639, 55.70756818045993, 70.15315495200934, 58.12227238967239, 51.52173984357455, 67.33690927771568, 59.97156702093821]",4685
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.1697680157946693, 0.009316386969397829, 0.13447680157946693, 0.10208538993089832, 0.14606367226061204, 0.17946692991115498, 0.360180157946693, 0.23216929911154985, 0.424284304047384, 0.2590942744323791, 0.4829096742349457, 0.4780231984205331, 0.49041214215202367, 0.429824777887463, 0.19084402764067127]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[834.8608400853393, 282.1715286465653, 141.22527483025044, 112.97908851346779, 86.65358042583716, 67.84507266008018, 88.50817569296328, 77.89780973072448, 76.79989092312212, 86.51291295931082, 68.6914276051507, 79.51887820954016, 81.67487502560766, 75.81212634347162, 75.44762257064122]",4686
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.051715202369200394, 0.10176456071076012, 0.10586130306021718, 0.16390671273445212, 0.21148815399802567, 0.17957798617966436, 0.4351431391905232, 0.2055898321816387, 0.25361549851924975, 0.2493213228035538, 0.3538746298124383, 0.24322556762092792, 0.33416831194471863, 0.4423988153998026, 0.32968904244817376]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1180.0620168625228, 340.0162620619833, 150.77736170445212, 81.01243424498989, 66.60743765921984, 54.62531673178705, 53.29946509917909, 45.96982236741701, 62.018492247301424, 63.85726268757753, 65.45246425791618, 67.6872419813908, 65.9107557195066, 65.72429292793345, 67.69046004777408]",4685
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,5,0.8,100,128,False,150,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.06791707798617966, 0.07697433366238894, 0.1809970384995064, 0.25851431391905233, 0.18830207305034552, 0.40751480750246794, 0.4865868706811451, 0.49677936821322805, 0.4876974333662389, 0.2358218163869694, 0.18520483711747285, 0.19279368213228035, 0.28970878578479764, 0.3952862783810464, 0.32561697926949656]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[772.3155221976818, 308.87403079761543, 163.60008752482986, 122.33052370089342, 80.64521671459454, 61.19347106146779, 60.13264043659956, 73.94042719114645, 57.203962489740206, 60.901563264106244, 59.324473097847886, 72.68573726171564, 82.53073595262208, 80.89184533420575, 79.09267862974582]",4983
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.7-g_alpha-1,2,0.8,100,128,False,150,10,0.001,64,0.9,False,0.7,1.0,True,False,"[0.02406219151036525, 0.08854886475814412, 0.15315893385982232, 0.1846742349457058, 0.461253701875617, 0.3499629812438302, 0.2132527147087858, 0.3606860809476802, 0.25148075024679173, 0.23474827245804541, 0.3063795656465943, 0.18448914116485687, 0.2918928923988154, 0.4331441263573544, 0.26109328726554787]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1853.0573355123731, 473.46287364947295, 168.71441747382687, 139.03381503885294, 142.89579269316596, 87.31184545314568, 82.51580991208334, 65.7934980962932, 129.89948563520068, 66.77627526076026, 84.32209310575843, 97.10536995329767, 100.21038204369563, 87.1086541888742, 79.74472553328553]",7299
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.5-g_alpha-1,6,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.5,1.0,True,False,"[0.4261599210266535, 0.8016535044422507, 0.057638203356367226, 0.09613770977295164, 0.07670286278381046, 0.13613030602171766, 0.2795533070088845, 0.14986426456071075, 0.13385982230997037, 0.23452615992102666, 0.2673124383020731, 0.18596989141164857, 0.6695088845014807, 0.4288376110562685, 0.29326258637709773]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2034.4027172567778, 2069.5856221710565, 1047.352571886806, 1710.0931855870606, 979.2215708409068, 560.4531838934026, 284.10067547399103, 209.6667156140794, 125.18000398686365, 154.91616399748852, 92.81522676150792, 85.21874961116885, 133.0890772688365, 79.21404728123366, 105.14500677857814]",4976
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,2,0.8,100,128,False,150,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.10888450148075025, 0.10238153998025666, 0.20384995064165845, 0.17888696939782822, 0.43120681145113526, 0.19707551826258637, 0.26713968410661404, 0.32138450148075026, 0.46562191510365253, 0.17993583415597236, 0.26891658440276406, 0.46412882527147087, 0.417497532082922, 0.4255676209279368, 0.39993830207305037]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1383.3914171480071, 473.08690431486514, 161.19387390287488, 146.43632333084724, 86.3209275343861, 79.48181306516403, 99.34426542457118, 55.11210763467943, 66.26241397061699, 58.6720201340745, 52.59265022500199, 53.54114493513816, 48.095469911377904, 51.45727659092836, 45.460957167517336]",7366
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.6-g_alpha-1,2,0.8,100,128,False,150,10,0.001,64,0.9,False,0.6,1.0,True,False,"[0.18442744323790722, 0.13250246791707798, 0.027393879565646595, 0.11604146100691017, 0.20931638696939783, 0.14333662388943733, 0.24056021717670287, 0.4759254689042448, 0.22161895360315895, 0.2161401776900296, 0.4163129318854886, 0.5765424481737413, 0.25760118460019743, 0.20948914116485687, 0.29765547877591314]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1628.3330120966139, 1747.6644028025285, 441.2165500765891, 347.8706652314049, 180.66166527914288, 101.35344837626144, 88.38938634651026, 78.59568010179237, 57.14200213757681, 62.81059755700426, 53.46514293025416, 57.201800057619266, 52.07324725423632, 48.16858918408798, 54.84979415965199]",7685
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.6-g_alpha-1,6,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.6,1.0,True,False,"[0.13783316880552812, 0.01769496544916091, 0.22235932872655478, 0.06862043435340573, 0.09234945705824284, 0.20813178677196445, 0.19834649555774925, 0.2266781836130306, 0.4815029615004936, 0.21683119447186575, 0.27961500493583413, 0.27609822309970383, 0.2686451135241856, 0.38484698914116483, 0.2498025666337611]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1750.9337772302422, 1061.050020680187, 470.17328678832973, 210.9259335714894, 131.7411134092158, 198.07318422627168, 68.0360740751047, 59.40412649959535, 56.061853574731, 55.69494143775, 69.70955024221462, 75.7169218229858, 57.420043128382076, 46.36506952336231, 56.776238691309345]",5146
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-1-g_alpha-1,6,0.8,100,128,False,150,10,0.0006,64,0.9,False,1.0,1.0,True,False,"[0.0243213228035538, 0.10676209279368214, 0.29234945705824283, 0.20340572556762093, 0.28089832181638696, 0.20276406712734452, 0.28740128331688053, 0.2419299111549852, 0.35117226061204343, 0.26520236920039486, 0.20845261599210266, 0.248753701875617, 0.1683242843040474, 0.44838351431391904, 0.20141905231984206]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[809.9072647309656, 265.4456038030946, 132.91803677936377, 88.75319321004235, 67.46555370405463, 79.92318152641235, 81.5653581454726, 85.20722909673191, 78.93754473416038, 74.4144777868587, 76.73926574487405, 77.99633888958886, 83.32248317478434, 82.28753075066504, 94.77360001226873]",4911
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-1-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,1.0,1.0,True,False,"[0.04394126357354393, 0.05090078973346496, 0.1554787759131293, 0.3521100691016782, 0.20597235932872657, 0.22217423494570582, 0.25724333662388943, 0.23079960513326753, 0.34553307008884504, 0.37458045409674234, 0.3600567620927937, 0.25125863770977297, 0.42387709772951626, 0.21523938795656467, 0.17818361303060218]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1669.7839128575429, 316.219369588243, 148.64619175713153, 80.19824615845164, 69.93701588085332, 62.43476866479739, 59.62713903187023, 51.35053438462387, 51.073253404218804, 59.847577637858876, 65.30448939022597, 52.099701511450576, 57.872560228995326, 74.5118318520748, 80.81744549584596]",4915
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.9,1.0,True,False,"[0.05614511352418559, 0.09249753208292201, 0.05887216189536031, 0.23613030602171767, 0.14479269496544916, 0.41605380059230007, 0.38447680157946695, 0.3496915103652517, 0.43716683119447186, 0.3213228035538006, 0.32920779861796645, 0.3581934846989141, 0.23184846989141164, 0.3836130306021718, 0.2948050345508391]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[927.534610136903, 239.06807195923193, 165.554055577991, 125.16967596807945, 75.84180672567732, 61.311613873023816, 50.59575113983101, 49.304491745898304, 43.31904056674148, 51.457287843732956, 44.433294257004036, 48.50332157076696, 49.478908809875065, 44.22694318031108, 1791.368848445285]",4998
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.5-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.5,1.0,True,False,"[0.8822186574531096, 0.40154244817374135, 0.035106120434353405, 0.4009624876604146, 0.10863770977295163, 0.07492596248766041, 0.34086870681145115, 0.28488400789733465, 0.43017028627838105, 0.3772087857847976, 0.23289733464955578, 0.4329960513326752, 0.20344274432379073, 0.5234081934846989, 0.25721865745310957]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1691.0537285788519, 1557.560993190097, 1194.2262772330084, 810.5967586964765, 379.19897300158345, 258.60271706228673, 383.85958306173006, 179.99432642171564, 104.3667583315555, 126.58688264219063, 78.31333107115597, 77.80892344437916, 64.74594110227622, 805.2484032359605, 921.250609857435]",4994
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.9-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.9,1.0,True,False,"[0.0982847976307996, 0.05716929911154985, 0.09344768015794669, 0.28780848963474825, 0.16943484698914116, 0.14801332675222112, 0.3654615004935834, 0.3371298124383021, 0.2438548864758144, 0.2805157946692991, 0.3608218163869694, 0.140177690029615, 0.22254442250740375, 0.1829960513326752, 0.1279121421520237]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[910.8015397847153, 270.8781896454806, 142.22022382860564, 94.90230815412838, 80.3816095939028, 68.07912791928356, 62.29917242571719, 53.738811147461774, 65.04036581839091, 53.310496752954805, 61.34271579378344, 79.2604731646502, 95.41722561190215, 104.81350451826745, 86.10260679771841]",4957
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.6-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.6,1.0,True,False,"[0.3929417571569595, 0.0633020730503455, 0.20968657453109577, 0.13911648568608095, 0.14866732477788747, 0.23504442250740376, 0.16700394866732476, 0.22377838104639683, 0.4623025666337611, 0.283748766041461, 0.4037759131293189, 0.504985192497532, 0.48309476801579465, 0.2911401776900296, 0.3714461994076999]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1560.431641848382, 1117.6241225998576, 478.173140470019, 203.8670903495364, 128.97967525856234, 104.1239974978862, 87.82246295538084, 77.08537879943333, 55.8888592455246, 57.66622384950688, 51.71083719622084, 95.06678840945756, 54.83182759689032, 57.66505930121366, 98.99614723676314]",5019
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.8-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.8,1.0,True,False,"[0.19618706811451136, 0.05729269496544916, 0.17258144126357355, 0.1476061204343534, 0.1539610069101678, 0.24853158933859823, 0.36568361303060215, 0.2979886475814413, 0.32170533070088847, 0.2815153010858835, 0.3858341559723593, 0.36000740375123397, 0.3405231984205331, 0.2005676209279368, 0.47757897334649557]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1231.9245765855362, 339.8048226880453, 175.0699223825577, 134.38229605921924, 101.4371130605391, 64.9801697999435, 82.21524274850572, 55.42286790372668, 48.38978855306118, 63.237206464542396, 49.443849392027914, 65.96553620133591, 64.60924029067337, 80.87827933927167, 85.51311931282976]",4976
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.7-g_alpha-1,6,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.7,1.0,True,False,"[0.05250493583415597, 0.07581441263573543, 0.09650789733464955, 0.2909304047384008, 0.15856367226061205, 0.23712981243830208, 0.1326258637709773, 0.3461747285291214, 0.35034550839091805, 0.4454960513326752, 0.4991732477788746, 0.3050592300098717, 0.27562931885488645, 0.19310217176702862, 0.41340078973346495]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[820.6269864548447, 452.61737949084886, 247.20858233530805, 104.21998706314571, 90.2741962328862, 82.85154395267944, 60.95118093500412, 100.08734061537291, 64.57174843101666, 65.0017208992474, 62.56319127172833, 65.4523758667267, 95.05081448953217, 89.36841567105853, 78.14833118888873]",5036
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,2,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.06423988153998025, 0.07834402764067128, 0.21681885488647581, 0.47091559723593285, 0.4945459032576505, 0.49713721618953605, 0.2765301085883514, 0.2406095755182626, 0.28624136229022706, 0.17840572556762094, 0.18629072063178678, 0.2698543928923988, 0.22249506416584403, 0.16679417571569596, 0.27682625863770977]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1690.4332682765719, 283.32010594983694, 152.92558639240679, 100.63016731500875, 74.25202613517195, 90.29150073506162, 80.85507899918412, 109.84043732363784, 87.686924123371, 82.24036536355709, 101.18250589712511, 95.27377896400958, 70.0358456297912, 93.31907705814035, 84.70444026665177]",7648
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,2,0.8,100,128,False,150,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.08329220138203357, 0.05153010858835143, 0.12601184600197432, 0.4128208292201382, 0.3656342546890424, 0.4977912142152024, 0.21519002961500494, 0.4993213228035538, 0.35097482724580453, 0.33145360315893385, 0.3038376110562685, 0.23842546890424482, 0.11304294175715696, 0.3908440276406713, 0.20505923000987167]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[867.7522103572966, 282.9684526385115, 140.01530764812037, 87.63539613604462, 102.0561963838768, 72.36386599778575, 63.43619694125596, 81.29737043553723, 71.99461952133015, 76.89882030401691, 136.28617272569443, 90.34514767220753, 87.71143233375494, 82.9944593785815, 84.4187582306738]",7660
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.6-g_alpha-1,6,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.6,1.0,True,False,"[0.379281836130306, 0.17781342546890425, 0.07084155972359328, 0.16915103652517274, 0.14422507403751234, 0.11224086870681145, 0.19080700888450147, 0.3228035538005923, 0.27061944718657455, 0.3131046396841066, 0.21773198420533071, 0.2991238894373149, 0.42050839091806513, 0.26775666337611054, 0.07671520236920039]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1728.498671708612, 789.5496483917382, 540.0398762584522, 274.90958934427977, 189.92263478746054, 88.15838655096957, 89.28716027895553, 82.8053531444209, 61.411917744786706, 64.86314679575253, 56.56908569172606, 115.72193210544435, 599.9104716161385, 770.9022396001702, 465.5322098284147]",5044
