Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,4,8,8.0,0.0,0.94148,3.1450865196305746,1.5841038996621952,0.38816516187709993,0.7418026231605886,3.1450865196305746,1.5841038996621952,0.38816516187709993,0.7418026231605886
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,4,6,6.0,0.0,0.98548,2.592388676212317,1.0366307809511301,0.2874103668170258,0.6187220089571337,2.592388676212317,1.0366307809511301,0.2874103668170258,0.6187220089571337
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,5,8,8.0,0.0,0.97376,0.5951769955874017,0.2408304170002338,0.07480431822616587,0.23344529750479848,0.5951769955874017,0.2408304170002338,0.07480431822616587,0.23344529750479848
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,5,7,7.0,0.0,0.98324,3.0312716516908607,1.6255443036437183,0.3917760662329531,0.740083173384517,3.0312716516908607,1.6255443036437183,0.3917760662329531,0.740083173384517
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,4,5,5.0,0.0,0.9564,2.628434118369269,0.9648990954740518,0.27797272840527487,0.6191218809980806,2.628434118369269,0.9648990954740518,0.27797272840527487,0.6191218809980806
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,4,7,7.0,0.0,0.9672,3.016285418108234,1.3404271584531844,0.3587283316955474,0.7410028790786949,3.016285418108234,1.3404271584531844,0.3587283316955474,0.7410028790786949
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,5,4,4.0,0.0,0.99136,4.7718023774689335,1.367133012189168,0.37193593259706426,0.7466810620601407,4.7718023774689335,1.367133012189168,0.37193593259706426,0.7466810620601407
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,5,4,4.0,0.0,0.98652,3.6792776834094165,0.6954918521076724,0.21573485138159781,0.4998400511836213,3.6792776834094165,0.6954918521076724,0.21573485138159781,0.4998400511836213
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,5,4,4.0,0.0,0.99272,3.785708450625044,0.836903874113976,0.24489955222518145,0.5713771593090211,3.785708450625044,0.836903874113976,0.24489955222518145,0.5713771593090211
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,5,2,2.0,0.0,0.88692,5.689157250760598,1.3839459040955249,0.3793525511031231,0.7497600767754318,5.689157250760598,1.3839459040955249,0.3793525511031231,0.7497600767754318
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.98036,2.244474766246337,1.0304020694978597,0.28222023254883877,0.614563339731286,2.244474766246337,1.0304020694978597,0.28222023254883877,0.614563339731286
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.96752,1.6743639161518258,0.6532423365215636,0.196922135360036,0.49100287907869483,1.6743639161518258,0.6532423365215636,0.196922135360036,0.49100287907869483
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,6,6,6.0,0.0,0.9684,2.897080007938283,1.387123665392851,0.3613092660853473,0.739443378119002,2.897080007938283,1.387123665392851,0.3613092660853473,0.739443378119002
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,6,3,3.0,0.0,0.98552,4.662109413775253,0.9792279874211686,0.2894873154089431,0.6248000639795266,4.662109413775253,0.9792279874211686,0.2894873154089431,0.6248000639795266
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,6,7,7.0,0.0,0.98308,2.457822777690885,0.9718720938087576,0.27742267910901336,0.6179222648752398,2.457822777690885,0.9718720938087576,0.27742267910901336,0.6179222648752398
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,7,6,6.0,0.0,0.97652,1.9685773560317488,0.6680968562609145,0.20371132066854913,0.494841650671785,1.9685773560317488,0.6680968562609145,0.20371132066854913,0.494841650671785
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,7,3,3.0,0.0,0.99176,4.6651280644927935,0.9870780754314661,0.29057652926227223,0.6248000639795266,4.6651280644927935,0.9870780754314661,0.29057652926227223,0.6248000639795266
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,7,4,4.0,0.0,0.98992,3.6782867620863544,0.693615415934886,0.2154107861866356,0.4998400511836213,3.6782867620863544,0.693615415934886,0.2154107861866356,0.4998400511836213
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.94232,1.7465738436733929,0.6686335314284754,0.20058674218525613,0.49204254638515676,1.7465738436733929,0.6686335314284754,0.20058674218525613,0.49204254638515676
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,7,3,3.0,0.0,0.98456,4.194197578073364,0.9731586365053468,0.2859701682429189,0.6231206014075495,4.194197578073364,0.9731586365053468,0.2859701682429189,0.6231206014075495
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,7,5,5.0,0.0,0.83024,2.215835753752707,0.6861862587396474,0.20942533370329258,0.49692098528470885,2.215835753752707,0.6861862587396474,0.20942533370329258,0.49692098528470885
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,7,2,2.0,0.0,0.9804,5.689172198692698,1.3840056667529865,0.379358529576447,0.7497600767754318,5.689172198692698,1.3840056667529865,0.379358529576447,0.7497600767754318
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,8,7,7.0,0.0,0.98104,1.401716753440756,0.459475875021192,0.1437765139350638,0.3704414587332054,1.401716753440756,0.459475875021192,0.1437765139350638,0.3704414587332054
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,8,7,7.0,0.0,0.92644,2.2432318102732074,1.0593539920096582,0.28636778164948373,0.6188419705694178,2.2432318102732074,1.0593539920096582,0.28636778164948373,0.6188419705694178
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,8,7,7.0,0.0,0.9744,1.8462456030151908,0.6612535096958434,0.20071128057164078,0.4931222008957134,1.8462456030151908,0.6612535096958434,0.20071128057164078,0.4931222008957134
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,8,7,7.0,0.0,0.96848,1.3892852777767315,0.393683474534822,0.12028805171189047,0.34648912348048627,1.3892852777767315,0.393683474534822,0.12028805171189047,0.34648912348048627
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,8,6,6.0,0.0,0.9764,1.8119615149643837,0.5483129430069245,0.16072449504392386,0.3790786948176583,1.8119615149643837,0.5483129430069245,0.16072449504392386,0.3790786948176583
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,9,7,7.0,0.0,0.92508,2.5255937945581106,1.2869264143981545,0.34245062617301925,0.7331653870761357,2.5255937945581106,1.2869264143981545,0.34245062617301925,0.7331653870761357
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,9,7,7.0,0.0,0.98152,1.380158081117592,0.466927774220089,0.14515327660522115,0.37044145873320533,1.380158081117592,0.466927774220089,0.14515327660522115,0.37044145873320533
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,9,6,6.0,0.0,0.9764,1.3499962976227693,0.4767831648048444,0.14679690297157286,0.38347728726807423,1.3499962976227693,0.4767831648048444,0.14679690297157286,0.38347728726807423
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,8,3,3.0,0.0,0.9908,4.663839647898732,0.9839044317560719,0.2901184973071296,0.6248000639795266,4.663839647898732,0.9839044317560719,0.2901184973071296,0.6248000639795266
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,9,5,5.0,0.0,0.98256,2.1944253259132576,0.6960754081658196,0.21029039224670826,0.49632117722328856,2.1944253259132576,0.6960754081658196,0.21029039224670826,0.49632117722328856
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,10,5,5.0,0.0,0.96252,2.7304228034413383,0.9806168826998265,0.2807375892629195,0.6193618042226487,2.7304228034413383,0.9806168826998265,0.2807375892629195,0.6193618042226487
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.98472,1.859003289264602,0.6959969001211044,0.20731744341654712,0.4934420985284709,1.859003289264602,0.6959969001211044,0.20731744341654712,0.4934420985284709
