setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-1-g_alpha-1,13,0.8,100,64,False,150,10,0.0004,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2277.5211515386122, 2280.419870543988, 2280.539916570931, 2279.1924990807947, 2279.3370828959637, 2276.3972214381242, 2280.2693374375126, 2274.8365892073953, 2281.3390725749036, 2278.887586689321, 2277.16785337646, 2280.220338220895, 2276.8894714331427, 2277.6772421810756, 2280.5706656303214]",7003
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1,12,0.8,100,64,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2728.3691765959015, 2727.877444682909, 2727.890305500587, 2727.184670758378, 2727.068914703962, 2728.0282521670943, 2728.6011536848187, 2727.336862264149, 2728.026712155659, 2728.4055202900727, 2727.2317472391496, 2727.9170446743587, 2727.724197940305, 2727.5860109861082, 2727.5295269721837]",7062
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-1-g_alpha-1,11,0.8,100,64,False,150,10,0.0004,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.1809732012730139, 0.25200023794652154, 0.1805419232027602, 0.2583206924243776, 0.25586686892120997, 0.34399631182891643, 0.20634424913000804, 0.2211415484369888, 0.18457214241099312, 0.23574551619523512, 0.14343713750334613]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2315.0121341998506, 2316.30627772113, 2318.529266294371, 2320.890396069177, 1655.669885580955, 945.9250520217943, 694.6090092002528, 501.25807523891353, 464.7513934537569, 441.05933395394345, 455.5771782092777, 393.0571955593698, 443.21128396599033, 394.0282469934634, 377.9744559933881]",7049
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1,13,0.8,100,64,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,False,"[0.051292347045001636, 0.19359923857113115, 0.08769816483745278, 0.385622081437197, 0.167558966122364, 0.4511019898277862, 0.218063115314833, 0.2793343446060498, 0.3406353172124565, 0.2825317509889652, 0.15743136730019927, 0.2716456976294578, 0.34694090003271766, 0.2077570566015288, 0.21502929716546207]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1803.7593249634658, 722.3204460923489, 502.11385235854937, 440.5438580679722, 432.531064005248, 388.97286421083663, 379.37331702557094, 380.25887218090656, 369.03672210155014, 344.0747839128994, 338.334639958078, 332.9390523050147, 371.9336988433515, 316.1215107134544, 349.14641654037723]",7066
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.21757235061419947, 0.9747181820885756, 0.1554831801552601, 0.16990868802236697, 0.2731774783617382, 0.45788346569108596, 0.27530412539781685, 0.11654918057166652, 0.09711192409505963, 0.09276940007733261, 0.02114749710002677, 0.10444365128937272, 0.5150352458285, 0.1942535915053092, 0.121739389072306]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2082.023602601913, 1930.610990938811, 1642.397724932408, 1129.8850858288538, 886.4728766986668, 946.3076487954188, 1281.5082362640355, 944.4291459767303, 979.2163588667004, 978.3733139218248, 1015.5593988784017, 1143.58471005506, 1052.3578280594447, 955.3719932594531, 862.083826582947]",7073
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1,14,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.0,True,False,"[0.40758751970494633, 0.11747122334255376, 0.4000624609618988, 0.1855834151274501, 0.2120103506736861, 0.2503346122958865, 0.3558044079593111, 0.26486422176615804, 0.3770857499776925, 0.24627464977246363, 0.05225900478867374, 0.3377353439814402, 0.48340323012402964, 0.2795276761547842, 0.20799500312304808]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1412.5468597212355, 1588.4474246779996, 734.209515933816, 812.2182680536969, 869.501196824727, 602.097417858035, 516.0823565526434, 422.18559022524164, 433.6623539620864, 1354.7879174537043, 1110.022174437268, 1214.6647986326934, 997.6759906498346, 898.2685785003798, 1024.3164724087583]",7073
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1,11,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5917432557032807, 0.11180512179887571, 0.19248386425150948, 0.3345528092561197]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2311.2038146284617, 2309.8634446221504, 2309.7612262061716, 2307.6116881138073, 2304.7587273396466, 2302.779852915089, 2297.647104081439, 2296.133480320343, 2291.1746194088055, 2286.6925012539486, 2277.731858392137, 1594.7999332018821, 1485.3910618396717, 1088.9531698481603, 1143.6241181490323]",7088
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,14,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.022233128104458523, 0.17410249546414444, 0.2283989173433271, 0.534457630647512, 0.2885547723149222, 0.4032152523720294, 0.4274709259094019, 0.2013027572053181, 0.25192587965854674, 0.2972844353231611, 0.16235388596412956, 0.41457719877457544, 0.4330031825347253, 0.4074536747865917, 0.269563665566164]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1854.473966327566, 1432.337697770391, 1114.7598291560287, 915.6677448411058, 765.4850014133428, 726.2337865012687, 810.7096418990805, 584.29399347873, 628.6890762389344, 512.18469834351, 438.6329787455322, 565.9017220059263, 468.9931817521647, 1291.7091923478927, 1046.0817295397474]",7112
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,13,0.8,100,64,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.11494304155141132, 0.11073436245203891, 0.25390381011867585, 0.21965438267749324, 0.2550786710686773, 0.1293685494185182, 0.17688349543440113, 0.4515778828708248, 0.23596859105915946, 0.1659528271021088, 0.12435680080901818, 0.2861604354421344, 0.233113232800928, 0.25266946253829453, 0.23587936111358973]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1633.4245478702016, 605.0994050291345, 520.8014129296166, 500.4796192719891, 444.43427905426256, 399.1582301125493, 461.36219336385943, 377.0683450071051, 362.9733379721945, 439.7283609882488, 380.0770134345098, 371.7753743657129, 347.14784980818786, 354.577513891192, 431.2647339507105]",7119
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,14,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2227.3489126832683, 2231.1044237899437, 2229.957660362249, 2227.2515575606876, 2225.535948979775, 2230.492643022825, 2233.1295241512944, 2235.086500031845, 2228.7040028958304, 2228.966553111836, 2228.5684786151583, 2229.229123843607, 2224.9422591288703, 2232.4565557997903, 2234.063593491169]",7118
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1,13,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.0,True,False,"[0.26486422176615804, 0.24617054816929895, 0.1593646827875435, 0.3244846970643348, 0.2758989917016151, 0.1955176824008804, 0.1908331102584694, 0.22810148419142798, 0.25249100264715507, 0.42187918265369856, 0.3562803010023497, 0.2695934088813539, 0.3289313226852265, 0.31724219981559143, 0.42983551946699977]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1895.6926216012928, 1430.1549164296603, 775.6863919104462, 648.7480674258898, 543.8077959436969, 642.9873851519587, 484.8545948826113, 385.87734910262566, 564.2447255673655, 602.9265389392008, 489.92062383364737, 558.9711512714382, 404.8666096783677, 374.82864440586764, 1772.9982739503694]",7118
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,13,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.0, 0.0, 0.34307426905802924, 0.1865946878439071, 0.3897266589334047, 0.3054787186579816, 0.15212218553880016, 0.21168317420659707, 0.24001368192498737, 0.2973736652687309, 0.19957764492430327, 0.1748460783438922, 0.49985128342405044, 0.49988102673924034, 0.4997769251360757]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2789.729192861255, 2791.4074040170267, 1989.0567181457325, 1304.5847623806712, 802.0213854060703, 629.5882796191008, 501.0720858125974, 520.6960442613197, 478.32808499202656, 513.4540654021791, 421.3445626851742, 446.58751952302055, 1790.797155852676, 1805.1541835917158, 1785.9890794308967]",7119
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,14,0.8,100,64,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2330.059579839532, 2329.8039431084353, 2332.9628330898295, 2328.6773840044425, 2330.877487009076, 2331.195626750098, 2331.0003987141336, 2331.3590518483234, 2332.389398010923, 2331.399513375522, 2331.245412322239, 2332.270202495709, 2330.5866327779718, 2332.300354523268, 2330.0198073604984]",7125
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,13,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.10478569941405669, 0.08693971030011005, 0.24266083697688945, 0.1723030248951548, 0.09166889741530591, 0.19129413164391304, 0.3351922905327028, 0.21208470896166087, 0.22017489069331667, 0.16409386990273936, 0.2147467356711579, 0.2523422860712055, 0.3203057612801523, 0.266886767199072, 0.22851789060408673]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1401.1897093086652, 667.2003272062886, 492.24631681274377, 426.153245085002, 393.07097638871073, 396.2141667755011, 341.98340518885675, 357.6592536134733, 360.02941032192666, 342.06268352923075, 345.4616840153517, 341.7432772988286, 315.24704171448366, 329.4098082661119, 319.47594843038564]",7136
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,15,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.40633830046697006, 0.3487254989441123, 0.3543172421998156, 0.39783171232265546, 0.32265548318015524, 0.35955206567323994, 0.29242140328961064, 0.29242140328961064, 0.4520091609410785, 0.3757621724517415, 0.1378900092204277, 0.5012046042651914, 0.18353112637934624, 0.05701793521905952, 0.27917075637250527]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2020.5792041046002, 1795.834263546074, 1184.019184538265, 765.6728022781085, 709.0671163753359, 735.0513860861047, 680.8638239584791, 729.3471363339477, 617.2121644292456, 1216.8902413277006, 1279.703178047575, 1381.4566771666618, 1046.839838969411, 1205.1960203271774, 1230.3051925404495]",7135
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,13,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.06472145385324649, 0.31159096992950835, 0.19406025995657475, 0.2506617887629755, 0.2644180720383094, 0.28885220546682133, 0.20818833467178252, 0.26925136075666994, 0.29252550489277535, 0.3335861515124476, 0.20406888551797983, 0.2170964575711609, 0.45526605395437375, 0.4124654233960917, 0.43553136432586775]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1672.6113794821308, 715.2502799662323, 557.6326189140809, 463.8190388095654, 446.90975399620265, 405.1906792955724, 370.92491281097296, 364.82911955258237, 439.1991041940071, 312.7585244931181, 371.10749576275566, 360.1073964214945, 1149.145629344549, 396.94118646714287, 327.77388244127087]",7132
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,15,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.07609827191338747, 0.1974956128610095, 0.2418726391243568, 0.27891793819339106, 0.15152731923500193, 0.22230153772939532, 0.2710954462984444, 0.2609381041610898, 0.28265072424972487, 0.1991017518812647, 0.30867612504089703, 0.32991285208649357, 0.40891109723089736, 0.2586181255762767, 0.27688052110288214]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1593.6231795226627, 690.087085581993, 484.07995995108786, 414.8110798489379, 422.6192549075861, 393.6078275037132, 372.5434851030484, 405.0761529817462, 349.02849632839866, 352.85862570064387, 351.2431536502463, 309.8335708030045, 317.59980909640285, 307.0272256531082, 351.9900793863526]",7131
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,14,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2419.6853191609903, 2418.2140700137957, 2422.234756238295, 2416.0173616723027, 2419.5383973745575, 2419.2633754206645, 2423.8145260573638, 2420.4821080140396, 2422.7712531109737, 2419.8488225262836, 2421.196491851894, 2420.382911303214, 2420.947875268456, 2419.697111413198, 2418.1568257300078]",7136
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.0,True,False,"[0.09724576901341424, 0.24289878349840874, 0.3223431783706612, 0.17868296600339073, 0.21315546830849766, 0.3025787454269653, 0.30706998602064184, 0.28947681508580947, 0.18763570387555398, 0.08423306861782814, 0.24043008833764612, 0.2769548793908569, 0.17627375747300794, 0.15249397697867403, 0.18646084292555248]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1398.3517172586078, 892.1339602049284, 528.9165550212333, 579.1128887822681, 497.68836779004414, 423.5332875703755, 563.4373541734008, 414.69848516106254, 427.59107203614894, 390.8750993147876, 359.0751456628932, 323.041337331636, 363.46215239418507, 344.8625535938397, 370.9983647713141]",7135
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-1-g_alpha-1,11,0.8,100,64,False,150,10,0.0003,64,0.9,False,1.0,1.0,True,False,"[0.10181136789506559, 0.22811635584902293, 0.3312661729276345, 0.3130781356890039, 0.2763897564022486, 0.29854852621873235, 0.288287082478213, 0.21253085868950952, 0.37058683560869693, 0.15832366675589662, 0.2824127777282056, 0.37922726867136614, 0.24277981023764908, 0.33717022099283184, 0.1797983403230124]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1945.947554546489, 877.1460530602799, 571.8330526074631, 489.48198823853136, 458.3021538076855, 409.67260820550405, 389.29159916882395, 369.5926567435349, 374.7083752902281, 359.0744156318301, 352.21027191430903, 370.5368300113955, 343.5670492477627, 379.1074848735532, 331.4229097770285]",7138
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1,13,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.0,True,False,"[0.1934059070223967, 0.34603372891942535, 0.16213081110020522, 0.2920347401921418, 0.1804973082299753, 0.1608072335742542, 0.29576752624847563, 0.1365218167216918, 0.15207757056601529, 0.19055054876416525, 0.26931084738704975, 0.11720353350584456, 0.30109157966746974, 0.3206775527200262, 0.21363136135153624]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1471.219112687645, 916.9272809876948, 688.4845774908401, 523.2704270753698, 487.9972674577589, 391.4148145453921, 396.4741017645474, 376.51645795030663, 346.93051497671354, 342.7333879299281, 334.8166809240445, 316.8241797784383, 328.50864735896675, 318.60385994618696, 317.7794421703329]",7145
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-1-g_alpha-1,14,0.8,100,64,False,150,10,0.0004,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1947.176916574205, 1946.8619281042268, 1948.3028545681007, 1946.91829363256, 1947.2003317539588, 1947.952253385079, 1948.7008819970188, 1947.9284920315722, 1947.9508680850993, 1947.0910428942038, 1947.472351716299, 1948.0361657223593, 1947.7119934900986, 1948.2134269819824, 1947.408307234866]",7151
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.1811070461913685, 0.4961184973677166, 0.2747836173819934, 0.43862466910561854, 0.634781832783082, 0.09111864608429256, 0.3300318253472532, 0.19572588560720977, 0.3054192320276018, 0.22827994408256744, 0.2516730614794325, 0.1479283780970227, 0.5045655988816513, 0.2723297938788257, 0.2393295856756194]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2197.4102212673165, 924.3095308332179, 658.6303128962904, 868.1887059838243, 597.8705257779568, 502.26930548173937, 514.0527469682722, 434.76824216298905, 481.73216892514324, 438.4340811526117, 384.11076934910216, 344.8256993799173, 412.11529824524587, 398.15981233444836, 378.9537039194861]",7167
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.22627227030724845, 0.20201659676987596, 0.1428422711995479, 0.3624371672466613, 0.0963534695577169, 0.15111091282234318, 0.20283453793759854, 0.2270604681597811, 0.36847506023021326, 0.26606882603134946, 0.233440409268017, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1314.9972261296077, 614.5882854764752, 539.1648234059899, 439.30434191268887, 401.3073062015965, 404.5622514651918, 402.9489827476773, 384.47355507229236, 392.52929793687963, 355.9172590120313, 348.50216285393344, 1749.0730416008162, 1756.385684370886, 1747.8759740244077, 1744.9729612848037]",7173
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.8-g_alpha-1,15,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.8,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1407007525058743, 0.15493292882424675, 0.18473573064453763, 0.17811784301478242, 0.14315457600904197]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2488.2251566382215, 2489.8913653893846, 2490.013383204106, 2492.1244643683476, 2491.606895098998, 2493.716380779716, 2495.739001617262, 2497.955053696486, 2502.9262624523844, 2511.853823995272, 1819.3696748816856, 813.035528715282, 551.6575946272794, 453.22860602417336, 440.7523734739957]",7185
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2338.2618898440287, 2338.1813151097604, 2338.4797102433586, 2338.701679711016, 2338.3514231196777, 2338.4182976368606, 2337.982824652245, 2338.5684479130746, 2338.1109353985435, 2337.8803554419515, 2338.4353170196287, 2338.6433927067233, 2338.13114970664, 2338.339738602859, 2338.1987058445334]",7185
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1,12,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.0,True,False,"[0.10295648552987716, 0.24054906159840575, 0.22027899229648137, 0.3685940334909729, 0.22240563933256, 0.28577377234466556, 0.3065494780048184, 0.17503940989262662, 0.2915142321763184, 0.25329407215728267, 0.20490169834329736, 0.22872609381041611, 0.330106183635228, 0.20568989619582997, 0.2794979328395943]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1731.9878307533177, 1598.6281576296878, 1139.6317583296754, 890.1072938367001, 873.3272482741891, 588.0100627069305, 546.1282023356441, 474.51530757226305, 447.4885842181591, 545.3147680010075, 466.145460848536, 426.6925370978108, 416.8602039881571, 417.5047822819374, 497.1755634547553]",7196
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[2.9743315189911066e-05, 2.9743315189911066e-05, 2.9743315189911066e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2708.498542585023, 2708.5899610591287, 2708.5035088277778, 2708.3877736363315, 2708.70090185105, 2708.3656065231476, 2707.843450939859, 2708.8373288204043, 2708.5447703023297, 2708.2758226762353, 2708.903157658084, 2708.19327873814, 2708.719747082994, 2708.6952169957644, 2708.6918290675912]",7210
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.7,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2121.427257017675, 2122.1843839788417, 2125.969178036597, 2125.13188033649, 2124.731402367178, 2124.515636503198, 2122.8427902571925, 2124.1186447242508, 2122.7847170882146, 2122.9391417613974, 2124.278106308943, 2124.955738118064, 2122.5113770968055, 2124.4834334034376, 2122.858407502408]",7205
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,14,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.20342940424139674, 0.11205793997798995, 0.19398590166859997, 0.20429196038190417, 0.2515392165610779, 0.3325600071383956, 0.290636804378216, 0.4257904286011719, 0.19606793373189377, 0.23158145206864758, 0.23315784777371285, 0.3022069539870914, 0.2603878528300764, 0.31209660628773683, 0.1863864846375777]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1516.9453833408986, 780.0017266673522, 495.5333811175267, 522.1741307343084, 497.6990165071493, 483.7729247318034, 394.94224089338945, 347.1066408933982, 372.5466932908803, 369.09364948217444, 385.44313837674554, 373.8814603582109, 352.18488749656944, 371.52354733863103, 324.59740807908565]",7215
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,15,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.31724219981559143, 0.12568037833496923, 0.2612206656553939, 0.23607269266232414, 0.18524136700276614, 0.23297938788257339, 0.2688498260016061, 0.2942208738586003, 0.275928735016805, 0.4177894768150858, 0.49907795722911275, 0.49907795722911275, 0.49918205883227745, 0.49943487701139166, 0.4991225722018976]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1669.4291846049969, 656.6937739423286, 488.8496529175252, 426.48963031846006, 446.0890790872818, 393.61962778629345, 378.82527643518097, 395.5956078581221, 428.8432219202152, 2006.7608463756094, 1858.9455002182767, 1867.2656351115445, 1866.4873064311669, 1859.3506451862065, 1859.9751351023083]",7231
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.6-g_alpha-1,14,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.6,1.0,True,False,"[0.09221914874631927, 0.14855298771601083, 0.3070848576782368, 0.31352428541685257, 0.21263496029267423, 0.2967193123345528, 0.3320692424377621, 0.23515064989143689, 0.3379584188453645, 0.2558222539484251, 0.3162309270991345, 0.3455875791915767, 0.24666131286993248, 0.2536212486243717, 0.3713304184884447]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1696.3579643447142, 977.906131261876, 653.2071395381076, 574.3762607615092, 526.5100231679048, 472.56365671551157, 551.587845655311, 442.0708015276391, 508.9162234483488, 368.02004113708927, 381.6154293828729, 468.41493817949686, 389.35391855907915, 464.4446222821441, 380.42342077146077]",7229
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,15,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.030977662770292378, 0.079935159572886, 0.2101960084471015, 0.2920644835073317, 0.24746438238006008, 0.2912614139972041, 0.23104607239522917, 0.23393117396865054, 0.3151155527795128, 0.19951815829392344, 0.49950923529936647, 0.49918205883227745, 0.49947949198417657, 0.49943487701139166, 0.49934564706582196]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1782.8666858917284, 944.3936952970735, 587.0032950525278, 510.29823154197265, 426.2855337638118, 457.2914613966286, 440.2929019538933, 368.3964815212214, 370.87490749101426, 355.47919427708393, 1563.5889347865316, 1560.310594223602, 1561.4572957718435, 1559.496091671885, 1545.4199943049107]",7235
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,12,0.8,100,64,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 0.0, 0.0, 1.4871657594955533e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2628.893139775223, 2629.126485850648, 2628.7845765325806, 2629.7306421992935, 2630.5515501882796, 2629.067372058595, 2625.7937811866736, 2630.6848245899837, 2629.6639438830684, 2628.5892467441113, 2630.370715103013, 2628.3466983027847, 2629.7503147872144, 2630.571840833083, 2629.6710158626565]",7242
