setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-1-g_alpha-1,4,0.8,100,64,False,100,10,5e-05,64,0.9,False,1.0,1.0,True,False,"[0.10613902025519764, 0.11409535706849885, 0.1316736563457363, 0.19612742036227357, 0.14534070967550042, 0.14898426578626453, 0.16636923351476757, 0.1484637577704411, 0.205020671604057, 0.28459891139466403]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1753.7433003889353, 738.2059967628968, 577.5469046706812, 485.0233186926889, 446.5875886625786, 440.7937304758236, 422.8688553456766, 401.9635202251293, 407.71583831922, 390.36932789449656]",5041
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.7,1.0,True,False,"[0.05022158769816484, 0.11222152821153446, 0.13958537818625263, 0.08305820766782665, 0.07101216501591268, 0.3178221944617947, 0.10087445346658339, 0.07844799381339045, 0.21302162339014308, 0.08534844293744981]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1794.17130387596, 1056.1999548589697, 809.2305770533897, 653.8791295034102, 601.0439830479936, 634.5613192923986, 497.30811086739186, 452.30901990400207, 466.5203877841102, 449.31500972749745]",5074
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.9,1.0,True,False,"[0.10355135183367538, 0.12336039975015615, 0.17603581095148865, 0.07673775318997056, 0.15018887005145592, 0.1053210790874751, 0.13177775794890098, 0.18446804080782844, 0.23460039856042356, 0.12139734094762203]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1564.389621178344, 811.5270674036242, 616.0388007252423, 534.2563942471352, 492.99833323284474, 443.07827506027616, 455.052555018176, 475.08044882834884, 403.2122633482088, 384.91243087587645]",5103
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.9,1.0,True,False,"[0.05701793521905952, 0.22988608310282263, 0.10124624490645727, 0.06830552333363077, 0.05829689777222569, 0.14156330864638172, 0.10328366199696618, 0.14544481127866513, 0.2342137354629547, 0.15097706790398857]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1730.389810892793, 1196.7451112737567, 839.8523764076128, 707.11755519705, 756.168599249608, 577.1615041848113, 533.0958296417175, 486.8967618944164, 430.26573605515296, 443.6818710966779]",5203
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.7,1.0,True,False,"[0.07788287082478212, 0.13442491300080306, 0.047232384521578775, 0.07050652865768418, 0.1514678326046221, 0.15731239403943964, 0.09977395080455667, 0.11192409505963535, 0.17295737782933285, 0.16790101424704798]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1781.2238138253206, 1069.8020105407593, 800.3994933084916, 678.0364245515302, 690.0339941223374, 612.1684096251213, 575.1816176840975, 520.8667103275875, 520.7467992168877, 491.3524364472403]",5262
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.7,1.0,True,False,"[0.10987180631153148, 0.01015734213735463, 0.10352160851848546, 0.1265875494482615, 0.15485857053627197, 0.12535320186788018, 0.07667826655959073, 0.1592308378691889, 0.07041729871211445, 0.2174979923262247]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1789.8521212711216, 1432.3992516046847, 1039.3547822151522, 821.3482831647618, 770.5851086289777, 668.1855180684609, 590.7832308013253, 588.4144352238045, 571.9506649331165, 630.993365776096]",5271
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,4,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.10175188126468576, 0.20218018500342047, 0.28202611463073674, 0.1912643883287231, 0.16861485381160585, 0.19028285892745606, 0.22264358585407928, 0.28273995419529463, 0.16366259183248566, 0.1891972279230243]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1415.88926644191, 695.6213585102464, 467.83165282347204, 424.8577901444453, 445.1030752017391, 422.3069725711896, 446.80953241080715, 410.18188392780576, 549.6590995933011, 423.77449900526767]",5091
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.5-g_alpha-1,4,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.5,1.0,True,False,"[0.6131286993248267, 0.5175336843044526, 0.31941346182445496, 0.05208054489753428, 0.24820796525980784, 0.09183248564885042, 0.04396061985068856, 0.359864370482734, 0.20948216888254365, 0.2679129115731239]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1423.894701924032, 1097.7495780573051, 963.6616686274022, 863.8181076744675, 998.5409575881783, 782.2830084848413, 724.1635402602699, 592.9535427716492, 928.6060427576622, 626.486843689007]",5035
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.19450640968442343, 0.2331429761161179, 0.12761369382231344, 0.12059427143749442, 0.16824306237173195, 0.1510662978495583, 0.17707682698313554, 0.10179649623747063, 0.20799500312304808, 0.12028196662800035]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1680.9815362993634, 960.7870485361746, 568.2672187200878, 470.2368810591363, 468.7622506096832, 576.5985166095188, 454.5581154710849, 405.8136259459784, 372.66412281521934, 372.8183021711261]",5205
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,4,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.731774783617382, 0.3601766752922281, 0.2092293507034294, 0.43172421998155913, 0.2930013979358139, 0.3192944885636953, 0.6137384372862199, 0.3665863597156539, 0.26663394901995774, 0.2420808423306862]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2454.858128284768, 1423.0366940873018, 852.118895520025, 612.237126848336, 672.8241736548416, 624.6854454080121, 532.307812355142, 618.1400520076193, 469.05155640194425, 431.1006329410791]",5357
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.15182475238690105, 0.12788138365902263, 0.19843252728949168, 0.2475536123256298, 0.19823919574075727, 0.23631063918384343, 0.16067338865589958, 0.24218494393385087, 0.2543350881889295, 0.13204544778561017]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1474.517053942273, 616.6129282771146, 509.6378309654442, 512.1538857282023, 445.47011934399416, 390.5498534760577, 411.35836485532104, 380.011139762076, 453.83755852907916, 375.87764256781793]",5310
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1,4,0.8,100,64,False,100,10,0.0002,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2806.788916524103, 2805.280892234256, 2808.446862798049, 2806.9059076162252, 2807.398778624082, 2807.501142661146, 2807.381327060302, 2808.974313932026, 2807.7860118910294, 2807.138977017064]",5269
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,4,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.7112370244787484, 0.11541893459444989, 0.23318759108890277, 0.18226703548377501, 0.261547842122483, 0.465200321227804, 0.019303411558252284, 0.4042116534308914, 0.13432081139763838, 0.4791053210790875]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1745.5161088959985, 1154.244740418373, 858.7699366622514, 861.7283826421974, 1058.0587264493051, 689.694357469743, 1035.9425943650315, 564.0211252336924, 496.5551163756081, 611.6795287805699]",5316
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2177.3000338956963, 2177.1505292406696, 2177.459695658559, 2177.5690750443555, 2177.4790983833864, 2177.610926631029, 2177.5061068233667, 2177.4287484379875, 2177.5227383451356, 2177.231989854093]",5349
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2800.8429547849287, 2799.107400227229, 2801.12524347594, 2800.1133897548857, 2800.267536019687, 2800.2346769384, 2800.761141934315, 2802.049401107534, 2801.102400537771, 2800.320907715554]",5326
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2229.8881300761504, 2230.401139517533, 2228.8272323507886, 2230.577093855142, 2231.132565262747, 2229.381780424341, 2230.666194408444, 2229.0304949057813, 2228.4679741451932, 2230.0704006965902]",5333
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,4,0.8,100,64,False,100,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.16703845810654055, 0.7002914844888611, 0.27102108801046965, 0.44429077064929656, 0.21908925968888493, 0.22337229707623213, 0.20948216888254365, 0.07055114363046905, 0.6051128758811457, 0.15634573629576753]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1861.5572932983878, 1718.4226258825483, 1463.9874632819688, 1295.287191777486, 1153.4698430337771, 1260.871585800094, 1430.5095949294441, 1428.7498235412022, 1374.5175523123269, 1068.3658106421417]",5289
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.7-g_alpha-1,4,0.8,100,64,False,100,10,0.001,64,0.9,False,0.7,1.0,True,False,"[0.1258885815412986, 0.19960738823949317, 0.27945331786680944, 0.13964486481663246, 0.41096338597900123, 0.14834478450968144, 0.21245650040153474, 0.4074982897593766, 0.25533148924779153, 0.1316736563457363]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1985.1559336754694, 1315.699271433182, 947.8935383729988, 1099.6007685369636, 717.7683097712013, 572.4212339053147, 553.7890842961458, 457.75505413171595, 490.1359605871878, 482.2407817135804]",5379
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.2531156122661432, 0.13781565093245293, 0.13778590761726303, 0.1931084738704976, 0.1282234317837066, 0.23750037179143987, 0.13342851194194105, 0.2489218048243657, 0.24822283691740282, 0.25901966033134055]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1669.6402293648819, 1175.3427247974619, 711.8759352627976, 584.6110865449186, 522.3224498262507, 485.42347721583155, 395.531579570938, 378.5045891975151, 380.396964157364, 350.66533741340845]",5323
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,4,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2472.879098264074, 2474.7142295635385, 2472.2032154359763, 2473.4146994820244, 2472.891820154045, 2473.16270061544, 2472.838809092297, 2471.713590253186, 2472.4943246394005, 2473.1162390364266]",5433
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,4,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2051.2402421491383, 2052.7237817566593, 2050.3336227953873, 2051.618151996597, 2051.3166318788803, 2051.733319695388, 2051.261606913032, 2050.118974507676, 2051.2878566402983, 2051.2981042893034]",5391
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,4,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.1492965705957586, 0.1402992177508105, 0.34970702834537937, 0.2292019868534547, 0.2544540614496892, 0.2339163023110556, 0.17558966122363998, 0.25534636090538654, 0.23378245739270098, 0.3496029267422147]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1681.9651640676152, 1328.2532346546495, 834.6588721452872, 660.2357209711886, 517.1386519532907, 520.0571916004328, 423.8797729734995, 448.7260853107264, 408.7489717797205, 380.3810820040667]",4920
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.5,1.0,True,False,"[0.10270366735076292, 0.23651884239017282, 0.20051455935278545, 0.18965824930846792, 0.25119716843639395, 0.20192736682430623, 0.40079117218405164, 0.02421105856458761, 0.011540406293685494, 0.334448707652955]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2142.623728126388, 1861.2380617472293, 1416.9280037298254, 1040.6487132303735, 810.6883004735196, 692.3756665041128, 1913.7626205254794, 1936.4776661166798, 1451.4107504478839, 1430.3437958797288]",4963
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-1-g_alpha-1,5,0.8,100,64,False,100,10,1e-05,64,0.9,False,1.0,1.0,True,False,"[0.13140596650902708, 0.14077511079384908, 0.1123405014722941, 0.1130097260640671, 0.1792332173344041, 0.13623925522738764, 0.12334552809256119, 0.1295023943368728, 0.2110734362452039, 0.13741411617738913]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1783.131961063961, 1734.957152618258, 1284.2830129426957, 992.3304433998233, 813.1786824462101, 785.9300479770018, 583.6444708787828, 604.126724205491, 493.82532390690903, 515.2569679501025]",4702
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-1-g_alpha-1,5,0.8,100,64,False,100,10,2e-05,64,0.9,False,1.0,1.0,True,False,"[0.2774753874066804, 0.08701406858808483, 0.0814371969899765, 0.12547217512863984, 0.04880878022664406, 0.17231789655274976, 0.23998393860979744, 0.17286814788376312, 0.20560066625026024, 0.3984563219416436]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1617.398571710169, 1067.8032600896981, 812.0179584650155, 633.4945826349569, 543.1938559377793, 529.6146125540697, 488.39851045956516, 471.9177661948668, 485.68767622469045, 464.9040915839273]",4726
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.9-g_alpha-1,5,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.9,1.0,True,False,"[0.04904672674816335, 0.09797448023556705, 0.15396627108057465, 0.1738794206002201, 0.29921775081050533, 0.11735225008179412, 0.12432705749382826, 0.1914428482198626, 0.29265934981112995, 0.47015258320692427]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1374.5175782774, 859.5494034653343, 714.4187067954131, 581.4049898637309, 504.33775640647923, 468.4979007941902, 469.94483715459114, 453.3129844382838, 535.9070538362964, 399.77051140181356]",4759
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.9-g_alpha-1,5,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.9,1.0,True,False,"[0.042324737515243446, 0.051396448648166324, 0.1445822551381577, 0.16854049552363107, 0.23626602421105858, 0.33183129591624283, 0.09528271021088011, 0.1684661372356563, 0.22335742541863715, 0.23366348413194135]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1722.4419592952577, 1284.363893810036, 871.7309586243393, 640.3659594917553, 591.7541404139579, 562.7490227708713, 508.6432477786652, 486.6900013759905, 489.6021129750734, 1151.8387307049652]",4778
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.7,1.0,True,False,"[0.06573272656970346, 0.08066387079503881, 0.17651170399452723, 0.14398738883435946, 0.17895065584009995, 0.12526397192231045, 0.09589244817227328, 0.19334642039201688, 0.08866482258112489, 0.2769846227060468]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2047.7773881888613, 1582.6984855898838, 1047.5807210702771, 963.5468417683862, 771.6857193690792, 886.7948901679774, 578.6257262952454, 643.9707212736828, 596.3572860398285, 571.5622636835587]",5402
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.5,1.0,True,False,"[0.11489842657862645, 0.2239522917224354, 0.31410428006305585, 0.04242883911840814, 0.28074715207757056, 0.07748133606971833, 0.09135659260581185, 0.022262871419648434, 0.2471966925433509, 0.003926117605068261]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1696.1597829596858, 1017.071770542399, 804.8154642376285, 1729.869803038066, 1718.1785282319574, 1530.388614348421, 1512.8531419016117, 1499.2706622202736, 1411.3564455071462, 1342.1153998608086]",4840
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.9-g_alpha-1,5,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.9,1.0,True,False,"[0.035349930103209304, 0.18858748996163113, 0.2525653609351298, 0.19220130275720532, 0.1390648701704292, 0.20356324915975135, 0.07657416495642605, 0.18823057017935219, 0.19095208351922904, 0.13399363493054936]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2498.6647881914537, 1649.4198823682054, 997.5981978830898, 875.3100576116813, 731.2667453456766, 655.1608240279952, 598.6166244248329, 530.309496923488, 545.5485322785005, 526.8962768903048]",5378
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.5,1.0,True,False,"[0.23480860176675292, 0.1813747360280777, 0.13359210017548556, 0.045700603789298355, 0.3533505844561435, 0.09837601499063085, 0.1264537045299069, 0.12612652806281788, 0.1917402813717617, 0.059382528776657444]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1435.4815014418432, 1513.5751139038007, 1418.7725978537064, 754.0086466303867, 978.7288517891322, 779.3901102022094, 670.0820074157039, 589.0791590987656, 619.4592069433479, 534.4583812872336]",4925
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.27182415752059724, 0.13097468843877338, 0.48160375955504, 0.20048481603759555, 0.39522917224353826, 0.20658219565152733, 0.1987002171262009, 0.2123077838255852, 0.28934297016745486, 0.28425686326998006]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1555.626560234286, 884.8503867064801, 708.3793728020084, 641.2043496552105, 502.6179288236299, 478.65895633871014, 508.41883457554786, 446.73206838895476, 418.0786657956912, 489.15721859864493]",5173
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.7,1.0,True,False,"[0.19978584813063263, 0.12243835697926891, 0.20093096576544422, 0.1328485172957378, 0.09102941613872283, 0.14589096100651378, 0.20403914220278993, 0.12828291841408643, 0.13980845305017697, 0.18833467178251687]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1669.5350468080696, 1136.9482486547474, 760.5855291954335, 706.8910151301361, 618.6090787416556, 498.8681274703122, 514.1932811344388, 508.106970375786, 499.9353298815215, 468.90590878835474]",5240
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.7,1.0,True,False,"[0.026813598643704827, 0.098658576484935, 0.15659855447488177, 0.29552957972695637, 0.3178519377769846, 0.17115790726034324, 0.22643585854079296, 0.2653401148091966, 0.216724666131287, 0.2666190773623628]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1998.2492126995528, 811.7518452096188, 711.9879069984399, 546.4154878500369, 559.077817198186, 636.9941649254611, 444.2868607615037, 408.08273067313667, 407.6458677676246, 399.79196172858565]",5297
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-1-g_alpha-1,5,0.8,100,64,False,100,10,5e-05,64,0.9,False,1.0,1.0,True,False,"[0.29484548347758843, 0.04457035781208173, 0.18315933493947234, 0.0754141756640195, 0.21775081050533893, 0.25283305077183904, 0.17255584307426905, 0.08522946967669016, 0.14858273103120073, 0.22311947889711786]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1508.1185278730404, 1113.1238788702226, 799.1948460394774, 591.3403065485252, 572.6009389464489, 485.41864802246255, 458.14789908807984, 509.7149911657207, 459.98961589191094, 502.1430168590375]",5551
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.3145058148181196, 0.18431932423187888, 0.2004996876951905, 0.19040183218821569, 0.2633175693762827, 0.23482347342434787, 0.15763957050652866, 0.4528122304512061, 0.23871984771422622, 0.24142648939650813]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1637.7694150421498, 780.8184259590666, 652.0840013665688, 530.270644773467, 564.5397107742174, 406.29451612410026, 404.47774442639934, 1347.2789033759386, 397.32213708591075, 417.35073603042474]",5008
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.4944231284018917, 0.42803604889801017, 0.2743523393117397, 0.27723744088516106, 0.21279854852621874, 0.3278903066535796, 0.30977662770292375, 0.1835459980369412, 0.5836084589988401, 0.25708634484399634]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2222.8841659811833, 1372.498617928807, 1254.7259991726808, 891.5163223896557, 866.7924013442209, 972.8863879889695, 1022.4149865641621, 630.6539116075814, 689.6186822407303, 510.27634879688526]",4983
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,5,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.19116028672555843, 0.21366110466672616, 0.3050623122453229, 0.21947592278635378, 0.21917848963445466, 0.21119240950596355, 0.24831206686297255, 0.28824246750542815, 0.16877844204515036, 0.3032330983611433]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1296.2157806970763, 684.6485369204602, 485.752849475072, 455.6540749452506, 438.4821758422054, 406.3498024619523, 363.3338993379484, 346.2825023749367, 367.4176470804623, 380.1331824988756]",5373
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,5,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.08693971030011005, 0.09821242675708634, 0.128431634990036, 0.21952053775913863, 0.18286190178757325, 0.19977097647303768, 0.26309449451235833, 0.28708247821302163, 0.19740638291543974, 0.2884952856845424]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1457.9584682611107, 615.7563119943204, 467.0705795074698, 440.43080179355366, 412.9672526071713, 395.1775112170808, 413.59577996575126, 368.3920093976785, 366.1209896110179, 415.2152116093275]",5026
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.14847862942803605, 0.24883257487879598, 0.33447845096814494, 0.32854465958775764, 0.24788078879271883, 0.19817970911037744, 0.24301775675916837, 0.31075815710419086, 0.2699652003212278, 0.27524463876743704]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1394.2671527610426, 700.1070267432008, 573.0912485330718, 524.2132859243452, 426.31823938147295, 405.82987198523506, 357.7919844969829, 345.2798612795332, 435.0594882913522, 469.4623413569691]",5018
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.632446982540674, 0.08125873709883703, 0.8539008357871568, 0.30753100740608547, 0.2987864727402516, 0.14354123910651082, 0.22798251093066832, 0.3460486005770203, 0.09360221290265013, 0.28895630706998604]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1743.6207719492154, 1983.357776604633, 1516.2192130187016, 1278.577213136662, 1059.4694770325439, 1055.997358632001, 1274.0034036749553, 923.2460380444261, 1054.03820039019, 883.7726090510064]",4802
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,5,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.12673626602421106, 0.3348502424080188, 0.15850212664703608, 0.1984622706046816, 0.3067130662383629, 0.28895630706998604, 0.32243240831623093, 0.32243240831623093, 0.2155200618660956, 0.27256774040034504]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1624.1531342576461, 1800.737327048916, 1129.8046587797148, 764.1533248201681, 552.4901130061794, 495.6873527459502, 432.19389813734074, 474.94550231935864, 410.7667748225783, 429.885081235851]",4802
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,5,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2237.7463129343696, 2239.2493341050076, 2238.7388378342607, 2238.9735321364833, 2237.9466044916994, 2237.611294740708, 2236.1727342360546, 2237.5651731803555, 2238.3677607315494, 2238.6683276256467]",4721
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,5,0.8,100,64,False,100,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.9753427917075638, 0.32497546176496833, 0.3797626483447845, 0.2733856815680676, 0.1581600785223521, 0.3308646381725707, 0.7196692543350882, 0.14077511079384908, 0.5072871122215282, 0.09055352309568425]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1669.5866964265556, 1623.8189430539965, 1611.7424495252164, 1466.2205634342401, 1570.559817939624, 1391.508079414019, 1109.1393543225302, 1086.0969052999785, 1262.5663073310427, 988.297265741362]",4762
