Setting,Seed,Modes,High-Quality Samples,KL,Reverse KL,JSD,TVD
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,1,0.99984,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.98096,0.017181742050318038,0.016787456665365536,0.004229293592060864,0.07105726167626361
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.96708,0.016209221984210237,0.016378763305776152,0.004063726338575727,0.07797504798464491
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.83944,0.03936289337619492,0.03467877543040043,0.009130293922807913,0.10692578374920023
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.97808,0.016190967749944857,0.01591921788955373,0.004005396758409947,0.08037428023032628
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.97704,0.01606538424011984,0.015569314101683714,0.003944805756612836,0.07577575175943697
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.97856,0.01287154701249104,0.012953878906311105,0.0032193464370756843,0.0621401151631478
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.98108,0.012321826276951109,0.012520685676303399,0.0030959711150815817,0.056222008957133716
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.971,0.016093669948981162,0.01648281660270226,0.004060290813657099,0.078095009596929
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,1,0.95904,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.97604,0.028005909862492392,0.025952878223461484,0.0067048003020935614,0.09568937939859243
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.9446,0.023261144552609435,0.0252360431652731,0.006023393159316956,0.08437300063979528
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,7,0.8524,0.7778411856187959,0.49299255725595037,0.13840747405587872,0.44025911708253357
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.96716,0.0026375788037263474,0.002574412452907779,0.0006511312177013076,0.02871081253998719
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.8296,0.3398257314427111,0.22917691690340553,0.06431005940753204,0.2747920665387076
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,1,0.95644,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.9778,0.020423399355627432,0.02066328005024043,0.005109570464074181,0.07353646833013434
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.92628,0.01911568154211575,0.0188799446893,0.004736745615760953,0.08457293666026872
alpha-0.5_dlayers-2_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,1,0.29348,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,5,0.814,0.8772890907440467,0.5150745273382362,0.14787323750251713,0.4539747280870121
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.89308,0.0268529731746798,0.025322523481833913,0.0064892650291538435,0.1012476007677543
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,6,0.88456,0.44399168875649697,0.22599498030018586,0.06884891834301493,0.24048304542546384
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.82092,0.3380783728476335,0.23771729855329107,0.06532985153978615,0.26955374280230326
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,7,0.85248,0.46223869672470747,0.23773728581230494,0.07179604196164505,0.25207933461292387
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,7,0.84824,0.5823509085549173,0.34807656834639444,0.10050696498660053,0.3326935380678183
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.85136,0.20115351291921996,0.12780406858674231,0.03675076723044454,0.19529750479846447
alpha-0.2_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,7,0.89708,0.4476407888065649,0.2586840664828845,0.0751870797732922,0.27319257837492006
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.7952,0.2499984165607078,0.16729031930990212,0.04791869042458651,0.2204494561740243
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.803,0.15348623015397306,0.10698756385148174,0.030120413917695175,0.16074856046065258
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.80032,0.2636216806629122,0.18172246835486028,0.051457329398647764,0.248840371081254
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.84076,0.008362020199725258,0.008217270557682864,0.0020692998987808953,0.05458253358925143
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.87096,0.016662970338339217,0.016185395744470994,0.004093517261045187,0.07401631477927065
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.78744,0.43204481744744594,0.2920253480377408,0.08217797012434314,0.31741842610364684
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.7506,0.26135231544596793,0.1862720295523985,0.051988404351568165,0.2585172744721689
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.75776,0.3553055584682897,0.24451587631199367,0.0691489829404537,0.2961452335252719
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.78416,0.23560461511646522,0.1729012226622636,0.04746955233879322,0.19929622520793344
alpha-0.5_dlayers-3_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.85968,0.021853451846858087,0.020643808554798297,0.005289958012428131,0.08901151631477927
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.97108,0.010238200403640436,0.009727931153885424,0.002490456766039515,0.05642194497760718
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.97672,0.011179895592535884,0.011075139406947366,0.002776800927035243,0.06074056301983366
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.8966,0.003098741690198241,0.003093530892547044,0.0007736257692799548,0.030270313499680082
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.88736,0.0018234337859780693,0.0018075706467020444,0.000453628234980114,0.020073576455534245
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.97008,0.004335555187016069,0.004248430185427567,0.0010719164288332176,0.03782789507357645
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.92988,0.016475773030066837,0.016212522280513657,0.0040685855855861364,0.06609884836852206
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.98192,0.001276764930039539,0.001295865622484486,0.0003214987926646218,0.020913307741522703
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.98112,0.01439479488930935,0.014221763934663637,0.0035689437825104815,0.0744561740243122
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.97976,0.007220448127481835,0.00702337669905348,0.0017774225903727982,0.045505438259756885
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.9694,0.0073176773370276366,0.007228066898331997,0.0018161586066898546,0.05222328854766473
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.98392,0.00100179995792795,0.0010137589501842217,0.0002518841219454845,0.017794305822136917
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.86608,0.0034648269853453442,0.003499704895123565,0.0008700665148063131,0.036468330134357
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.65256,0.0035336832099626845,0.003584433110496843,0.0008892305583345066,0.03642834293026232
alpha-0.2_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.94152,0.0058747936971947495,0.005859703878324291,0.0014652993031459933,0.04650511836212413
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.95256,0.012708266716957545,0.01236044194309193,0.003127983902460066,0.07005758157389637
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.98376,0.005280838992874959,0.005305233443377334,0.0013219157367979142,0.037627959053103
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.96864,0.0033487528930682894,0.0033960113819621503,0.0008426202322987814,0.03354926423544466
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.9838,0.0014527368365632731,0.001431202743027861,0.0003603998449701676,0.02379238643634038
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.9766,0.009655699938251125,0.00998394024695293,0.0024510437810301633,0.05918106206014076
alpha-0.5_dlayers-3_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.95564,0.010134546362577296,0.010563625231649207,0.002581708657112846,0.06018074216250801
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,4,0.91388,1.9062417637793732,0.6760200198508681,0.204222605267944,0.49420185540626993
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,4,0.52376,1.473596257438996,0.6543319795603224,0.19253342196285372,0.4856046065259117
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,5,0.96492,1.2714522244392765,0.6101079320592984,0.179769600030527,0.4795265515035189
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,7,0.97928,1.119938207822314,0.4613960640176434,0.13973809979748464,0.3772792706333973
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,5,0.96424,1.7699113749452702,0.8917989294772939,0.24931842926326092,0.6018474088291746
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.93552,1.3529413095336775,0.8598811785036322,0.22762288621141913,0.5802543186180422
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,6,0.96732,1.3412030704540494,0.628741223960959,0.18486663873795955,0.4819657709532949
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.82916,0.0017679882258043924,0.0017988524487767138,0.00044569216454164477,0.02527191298784389
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,2,0.96924,5.698896082372469,1.4218881929469083,0.38321896160842595,0.7497600767754319
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.98888,0.006842170797420463,0.006504077130604503,0.0016644794104187688,0.04046705054382598
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.9712,0.018727772127288107,0.017667644732845496,0.004526364562298211,0.07537587971849008
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.91972,0.21826980896085987,0.14452600417452527,0.0418635980810387,0.19977607165706973
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,5,0.97108,1.8316779589740184,0.4573936861808451,0.1453543922491919,0.37204094689699296
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,4,0.93476,3.9297768050878017,0.9193041021361273,0.2685747172177982,0.6102047344849648
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,7,0.96692,0.6685228643406699,0.2637191379172309,0.0831728237373757,0.25691778630838136
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,7,0.89468,1.019722765533872,0.7157840191844788,0.18987534256509997,0.5504638515674984
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,5,0.93988,3.177330098656298,0.8628601688676063,0.24647552586224136,0.5921705054382598
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,6,0.95448,0.6338143946571431,0.26705932826907086,0.08273112500653076,0.2406829814459373
alpha-0.5_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.9544,0.13911610559551751,0.07890123423767151,0.02401073922182291,0.10636596289187458
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-3_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,4,0.96972,1.952713212787384,0.9106279960726749,0.2569879749290159,0.606965770953295
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,5,0.96684,1.3776235106888384,0.6158433196937891,0.1831098053053941,0.48212571976967367
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,6,0.98088,1.1482083866816999,0.506253045054782,0.14825112050275727,0.37547984644913623
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,3,0.97692,2.0039596094481054,0.8991270553958839,0.25825348359766565,0.6104046705054382
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,5,0.97792,1.9118587035155834,0.9000573928285618,0.25544050269570284,0.6073256557901472
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,7,0.96152,0.8671570386883982,0.4095422278038322,0.12355743905041508,0.3566058861164427
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,6,0.97356,0.7814121200339896,0.2756703974001903,0.08769817592634016,0.24504158669225848
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.96364,0.12720325866444127,0.07977410278701356,0.023477168025510795,0.12172104926423545
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.9692,0.03358820190482516,0.03344406617711939,0.008339491047698518,0.11652271273192578
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,1,0.71792,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,5,0.97596,2.456207588548192,0.4779087646668156,0.15274270103882126,0.3747200895713372
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.95304,0.01423612930371703,0.013938364363463067,0.0035120586667004806,0.06825815738963534
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.96168,0.0018502809174247674,0.0018211483616100317,0.00045878094500695615,0.02651151631477925
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,4,0.82292,0.9913460423697918,0.5506474488779576,0.15918487660290387,0.463531669865643
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,4,0.89368,0.9567920302429658,0.5392322757279469,0.15576394575725938,0.4611724248240563
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,6,0.8826,0.4906058648387214,0.24547952045290874,0.0741990642473998,0.23324536148432506
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,6,0.55172,0.4429060710664968,0.23447373826270324,0.0701710994498043,0.23664427383237363
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.97004,0.01464713315296591,0.014170015046293755,0.0035933119238799292,0.07321657069737685
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,4,0.88024,1.1813058217588643,0.6626048174839753,0.1835846662015692,0.47016954574536146
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.78248,0.714677736649284,0.46446611878736915,0.1303157920251398,0.43338131797824697
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.9688,0.006172884814106619,0.006120203118969755,0.0015354187701422523,0.05046385156749839
alpha-0.5_dlayers-3_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.98004,0.006798719137453259,0.006828863764733788,0.0017008364210660647,0.04686500319897634
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.81008,0.030889315480906024,0.029222913395853475,0.00746371387205636,0.09912827895073578
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,6,0.7506,0.5400139769947698,0.2777850720597461,0.08274406568694169,0.28706813819577737
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,7,0.75868,0.5331516693543448,0.38612136305639405,0.10570619755339732,0.40039187460012793
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.79308,0.21577920942266665,0.17249362826611558,0.04526225920653521,0.22760716570697379
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,5,0.87896,0.9170723675520422,0.533153485786223,0.15272545550904681,0.4576135636596289
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,7,0.85752,0.4212167321453737,0.2446895763417888,0.07092383316647106,0.2648352527191299
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,7,0.68548,0.31545505728224377,0.19025798228363328,0.05603041066280852,0.2336852207293666
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.77612,0.5112226667380245,0.3684111510588993,0.10153129066720233,0.39739283429302624
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.74772,0.14398384205071113,0.11166691217046751,0.030343913050473886,0.1847808701215611
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.70588,0.20895781378306222,0.15855410873125408,0.04335738655431211,0.21281190019193857
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.78072,0.186328873618458,0.14517085660768003,0.03920935323164465,0.21829014715291106
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.8116,0.2987216956649558,0.18858404661331618,0.05467711465056275,0.2247680742162508
alpha-0.5_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,7,0.82992,0.33144615465176896,0.19027032490573334,0.05660499225727273,0.23504478566858603
alpha-0.2_dlayers-4_glayers-1_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.83056,0.33100321572194563,0.21219915871036915,0.060620510976182054,0.24344209852847087
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.96172,0.03492029341077693,0.034119928385702505,0.008593877118603268,0.12196097248880358
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.97912,0.052853252801896664,0.04718048361128846,0.012290116335925718,0.11160428662827895
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.9616,0.022744383358256477,0.02177586338630784,0.005543587221164232,0.08893154190658989
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.98196,0.0629173000520927,0.05428312360080921,0.014427570946736159,0.1351167626359565
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.97884,0.18415164973791026,0.1787613942109963,0.04414927354843662,0.2599568138195777
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.96728,0.03774972583517446,0.036077412932553087,0.009175672133610193,0.12260076775431862
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.98056,0.001683879672694716,0.001687302434318647,0.0004213052984330136,0.02623160588611645
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.98016,0.022814973775019228,0.0221083897451608,0.005593261180970206,0.08833173384516954
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,7,0.53184,0.006949686448715233,0.007048621634441607,0.0017473643437830723,0.048264555342290454
alpha-0.2_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.9846,0.02372197831222898,0.024996228224742664,0.006062081187840021,0.09181062060140756
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.9692,0.0013989857246108628,0.001369462866893694,0.0003459172185321399,0.020993282149712085
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.98056,0.003093190572515326,0.0030235460625132014,0.0007641295004917593,0.0332693538067818
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.97936,0.00634424644920881,0.006598136222962521,0.001615423290030049,0.0473448496481126
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.66396,0.010423385302432385,0.010273911237831196,0.0025825279201390702,0.060700575815738976
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.9552,0.005275650647461008,0.005081520672989406,0.0012932482845296632,0.04138675623800385
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.90984,0.004197182564816649,0.004121703995319841,0.0010390597213580269,0.03538867562380037
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.9714,0.007941758349912339,0.008027673712394767,0.001994116860297296,0.05678182981445937
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.97276,0.006002409320110062,0.005871367049992485,0.0014829749585726273,0.049624120281509934
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.98644,0.0023462759536331387,0.002318432621418941,0.0005828140910294226,0.02663147792706335
alpha-0.5_dlayers-4_glayers-2_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.93836,0.013146259793004628,0.013331690884904011,0.0033027092118474155,0.07169705694177862
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.96484,0.028423630152208453,0.025278341353547767,0.006646654342412144,0.09141074856046066
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.91228,0.022916559058005534,0.02280297483891494,0.005695134724062696,0.09392994241842612
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.93208,0.022597673374182174,0.021412245349224358,0.005479446379499846,0.08925143953934742
