setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,16,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.13714642634067994, 0.15476934059070224, 0.3487552422593022, 0.2388983076053657, 0.2549448261503227, 0.25399304006424556, 0.25586686892120997, 0.1513042443710776, 0.24175366586359714, 0.15112578447993813]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1517.0193118448208, 739.6229680922897, 664.3491441851481, 467.59966505415014, 423.0258263344649, 414.7814600609304, 387.89304176060614, 368.5680077872671, 388.3823439749783, 330.0241339966294]",4794
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,11,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.27054519496743107, 0.2801522857737723, 0.11750096665774368, 0.14605454924005828, 0.14670890217423635, 0.1115374319621665, 0.23593884774396953, 0.2729990184705987, 0.2858183873174504, 0.03393712263168853]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1438.6557227913604, 1369.0362604615789, 1104.107647673832, 998.1545438146122, 1525.879075515661, 1417.1260855306805, 1568.7365074947147, 1688.0792942346825, 1480.283826157905, 1573.709970600025]",4776
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,6,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.3951548139555635, 0.11333690253115612, 0.1974956128610095, 0.24312185836233308, 0.23724755361232563, 0.17139585378186253, 0.3523839267124714, 0.2524017727015853, 0.2409357246958746, 0.18509265042681658]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1526.4901784218794, 1033.3566076509019, 967.4048511536262, 781.0225038552312, 502.71822568504626, 529.4812450356535, 478.0400597915227, 449.2390609613283, 404.48368345451695, 355.99055754436563]",4926
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,10,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.04051039528865887, 0.489961631123405, 0.20629963415722316, 0.3846851670087148, 0.23733678355789536, 0.13988281133815175, 0.35028702299158265, 0.28398917343327085, 0.0783290205526308]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2040.9771666697002, 1764.3164466070514, 1390.4544828885905, 1983.459646798614, 1468.7806887133888, 1919.0910723963857, 1385.7788300268633, 1700.3121838192762, 1583.828727047358, 2021.8541846068188]",4801
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,10,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.48911394664049257, 0.21085036138127955, 0.06418607417982808, 0.3892656375479611, 0.018202908896225573, 0.117724041521668, 0.15985544748817704, 0.09618988132417239, 0.026486422176615804, 0.059218940543112934]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1471.9119695103218, 1578.16108404639, 1367.7465047606352, 1279.0739141723443, 1530.6961986921401, 1374.2974517537662, 1336.5227185132248, 1542.2332159182884, 1161.1387750856297, 1471.3651731858336]",4801
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,9,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.14398738883435946, 0.08502126647036079, 0.30195413580797714, 0.30173106094405283, 0.2388983076053657, 0.4160792361916659, 0.1447755866868921, 0.0983611433330359, 0.05517384967728503, 0.4140715624163469]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1649.5224692756158, 1175.091209693894, 1482.932563364398, 1047.2168931875417, 1230.1581746436586, 1466.7521651040988, 1042.6681146179646, 1281.8091328534301, 1203.0335580791968, 1286.8057710612104]",4778
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,15,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.36041462181374734, 0.44548050325689303, 0.11500252818179114, 0.43811903274739, 0.2103001100502662, 0.18332292317301688, 0.17475684839832248, 0.1884982600160614, 0.18863210493441598, 0.18058653817554504]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1692.7033889697677, 1234.7610476718087, 771.1023556100924, 575.2440088615106, 501.42948539300505, 485.3912020754992, 417.5740481597561, 371.07767913230737, 372.46933023487895, 362.4889462722233]",4812
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,4,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.2155498051812855, 0.16845126557806134, 0.25058743047500076, 0.18539008357871567, 0.26098271913387466, 0.34094762202195056, 0.35454031706373995, 0.3119032747390024, 0.1651497575919812, 0.35778233841944024]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1593.2609576954874, 830.7721031465635, 619.9807710611847, 487.80040898652123, 464.1750135988257, 407.08017346757515, 452.71100346560956, 426.9258031093027, 442.88022241456974, 394.18429958601405]",4759
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,16,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.1910710567799887, 0.2620683501383064, 0.49962820856012613, 0.49965795187531603, 0.4997025668481009, 0.4995241069569614, 0.4995241069569614, 0.49937539038101186, 0.4994200053537967, 0.5405847535766336]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1426.150182859914, 1752.0046627183096, 2045.4157343864742, 2089.1139785239243, 2099.277896731432, 2091.2347490223074, 2077.6223719811237, 2178.9773637562744, 2130.3206698205363, 2189.037631292294]",4820
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,15,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.022783379435471877, 0.2828886707712442, 0.2272240563933256, 0.41820588322774455, 0.2615032271496981, 0.38874512953213763, 0.33885071830106184, 0.2710359596680646, 0.2410993129294191, 0.26229142500223074]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1797.922768298693, 951.981438139218, 680.314791086988, 512.4327482652686, 438.31846867243803, 478.6268435631707, 417.0556254619919, 447.1441630284944, 378.39135055615475, 337.7820758794255]",4821
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,11,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.3858451563011213, 0.11306921269444692, 0.4200350971119241, 0.30409565450165077, 0.23022813122750663, 0.2501412807471521, 0.2597037565807085, 0.1635138752565361, 0.3019095208351923, 0.3498557449213289]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1759.4200913146954, 1027.2459891212607, 696.2970704518866, 516.9232528926873, 480.27477278891, 471.99296350384657, 384.4541030906553, 436.6536802347737, 386.44789880313397, 392.9430699657089]",4813
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,7,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.09892626632164421, 0.3318164242586479, 0.15888878974450493, 0.18607417982808364, 0.23529936646738644, 0.5534189940810803, 0.05013235775259511, 0.231774783617382, 0.17466761845275275, 0.154516522411588]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1839.8947111327168, 1535.3542910721412, 1331.0222716560297, 1261.586637899928, 935.1776795938413, 1038.4894385033242, 1328.4385545398168, 1624.7137082860936, 1417.440665627258, 1225.7379369983062]",4793
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,4,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.17991731358377205, 0.10152880640076142, 0.3322030873561167, 0.20973498706165788, 0.18937568781416378, 0.25534636090538654, 0.04113500490764701, 0.39707325778531277, 0.31914577198774574, 0.13037982213497518]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1603.3070051124628, 1388.868213825081, 1222.8972103197618, 821.8405790123638, 703.529314917349, 486.7625777538567, 1406.8769124791465, 1393.7728411800504, 1394.778033885344, 1553.4812118155157]",4803
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,6,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.27249338211237023, 0.4991671871746825, 0.11864608429255524, 0.47712739061895837, 0.29868237113708695, 0.4302073109068737, 0.055054876416525386, 0.34133428511941943, 0.10020522887481038, 0.47909044942149254]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1502.8199741090161, 1544.5762661863494, 1558.501022827365, 1300.0184063050347, 1844.954557928439, 1924.1095051040818, 1705.8395463136706, 1868.8804079140418, 1572.348913981953, 1937.3537864582363]",4803
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,7,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.05987329347729098, 0.24627464977246363, 0.3997798994675947, 0.29056244609024123, 0.32793492162636445, 0.3099699592516582, 0.28479224294339844, 0.4039142202789923, 0.3817257071473186, 0.22457690134142352]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1812.1963725160438, 1004.3441856993813, 735.5999049225759, 615.118505410484, 518.0001686374981, 455.9798878645429, 420.218109340929, 369.3105014098833, 405.66169951357483, 358.7941251691568]",4805
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,9,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.036807352547514945, 0.16275542071919336, 0.23821421135599774, 0.12820856012611165, 0.2299604413907974, 0.10258469409000327, 0.17129175217869783, 0.24985871925284792, 0.2721067190149014, 0.23990958032182266]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1396.2357139486232, 592.4188094090296, 465.9309065952866, 419.3713188214201, 480.1684740665728, 437.73317968991773, 360.3253789123578, 372.7248973522942, 347.4481842571006, 343.7529033620567]",4843
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,20,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.1611641533565331, 0.18124089110972308, 0.16650307843312215, 0.13955563487106273, 0.12850599327801077, 0.1304987953957348, 0.5266648820677553, 0.5, 0.044466256208917046, 0.04312780702537105]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2140.5310296937496, 2254.0712395994724, 2230.284164091101, 2242.1197407072405, 2211.225922833411, 2263.3961063097427, 2183.2855312047373, 2533.076078726913, 2572.9069973944843, 2622.8730141327023]",4844
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,3,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.488638053597454, 0.08806995627732667, 0.42657862645370453, 0.359195145890961, 0.25952529668956903, 0.1915023348502424, 0.1533119181463966, 0.19135361827429284, 0.2881681092174534, 0.2757948900984504]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1592.3536342499924, 1153.5989481785118, 999.3067996747991, 723.822335653987, 566.9625606030881, 555.4104338253992, 473.4523242017583, 444.045447761986, 407.67495833608154, 402.52260222431755]",5035
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,7,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.1250111537431962, 0.08158591356592605, 0.18977722256922758, 0.3297343921953541, 0.25208946789209125, 0.2720323607269266, 0.2971208470896166, 0.1405371642723298, 0.17991731358377205, 0.27060468159781087]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1526.3450559996566, 902.4237340563784, 553.7408717469141, 488.62347996461403, 532.553143155671, 411.1705055117318, 406.56270918793143, 359.8039833496787, 506.26501712637764, 353.34836371331335]",4908
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,1,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.04787186579816186, 0.1108682073703935, 0.3416465899289135, 0.27897742482377086, 0.3883882097498587, 0.16216055441539515, 0.41911305434103685, 0.41248029505368666, 0.45150352458285, 0.13818744237232683]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1371.353034138041, 1794.787887895511, 1327.5292539693987, 1583.9874351962133, 1521.4727382162187, 2253.6240621676266, 2258.301595846051, 2258.915539259201, 2255.409664425389, 2046.4861887177024]",5053
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,3,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.1329080039261176, 0.1545462657267779, 0.4809791499360519, 0.16216055441539515, 0.15618214806222303, 0.2611314357098242, 0.28245739270099046, 0.353172124565004, 0.17756759168376907, 0.2479254037655037]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1627.730647634649, 1051.8867855492274, 808.8168771991413, 586.0305696392679, 472.0965748355127, 485.940687986641, 486.94697291476905, 469.24286635015915, 444.8135813658298, 455.5063170520798]",5094
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,8,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.345141429463728, 0.1443145653014485, 0.25988221647184795, 0.36792480889919993, 0.32305701793521907, 0.17031022277743077, 0.3420629963415722, 0.02947562535320187, 0.25952529668956903, 0.14235150649891437]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1486.600004937087, 1446.148130680108, 1101.570430281982, 872.3412675989155, 1344.6765614663454, 1349.0596223381276, 1141.5481625545544, 1248.6893843569355, 1421.0476649568602, 1418.4283837016656]",5099
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,7,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.43266113441004134, 0.216724666131287, 0.23422860712054966, 0.2601647779661521, 0.43154576009041967, 0.29276345141429466, 0.3576336218434907, 0.18536034026352577, 0.32623955266053956, 0.3383599536004283]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1592.8289919463482, 807.1734997746346, 699.27006065261, 526.1281553712324, 507.50060792030126, 511.61821173520775, 460.1905770355934, 414.9318083748367, 430.061999260206, 460.8301636314404]",4936
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,13,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.334448707652955, 0.44846970643347905, 0.12462449064572738, 0.3071294726510217, 0.17945629219832843, 0.32731031200737637, 0.48550013384491836, 0.18058653817554504, 0.36991761101692394, 0.1280301002349722]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1547.0465221689237, 1273.833043892078, 848.2343471652678, 801.0312837900901, 606.1832286526474, 501.2195894038646, 509.49908120367286, 443.7377836340429, 413.4938414100325, 368.4497349669259]",5081
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,12,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.375925760685286, 0.15429344754766366, 0.12557627673180452, 0.14653044228309686, 0.2432408316230927, 0.464203920168942, 0.2958864995092353, 0.4885934386246691, 0.49360518723416913, 0.25418637161297997]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1438.6202758377385, 1214.6978679133063, 1037.3607849844338, 949.2922993065065, 889.391975300292, 1115.83449002692, 1071.1952790550683, 1040.552383147471, 1237.1469759683619, 1189.8210481970318]",5120
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,14,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.3537818625263972, 0.1482555545641117, 0.16088159186222897, 0.2726718420035097, 0.27436721096933464, 0.39656762142708424, 0.18463162904137295, 0.22820558579459266, 0.41667410249546416, 0.2614139972041284]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1626.7450921388315, 1044.772605748019, 591.4484321140533, 495.24061590137217, 433.79500521304544, 410.0991159294283, 465.3339470738856, 425.65864479778975, 381.53908622999097, 374.18846387331155]",5132
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,1,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.1379643675084025, 0.2620683501383064, 0.28934297016745486, 0.19456589631480325, 0.3040807828440558, 0.16398976829957468, 0.29957467059278425, 0.14600993426727343, 0.05208054489753428, 0.20934832396418904]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1550.969289890807, 1285.513740858936, 1123.178069729531, 1501.4576017645963, 1409.9369611344318, 1030.9322066699851, 1106.7022140060772, 1362.374079370729, 1471.3410320598205, 1360.4236334555953]",5097
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,9,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.20353350584456142, 0.22711995479016092, 0.25409714166741026, 0.16012313732488623, 0.26049195443324114, 0.35302340798905446, 0.2915439754915083, 0.1698045864192023, 0.18329317985782695, 0.4569168079474138]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1634.259195409303, 1225.8992583583454, 697.9169493353395, 586.0988563323422, 453.6499658399416, 498.6635258378569, 613.0067793354044, 385.339637464999, 406.1809173367917, 388.56361433647794]",5003
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,10,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.217051842598376, 0.24490645727372773, 0.1214419559204069, 0.3358169001516909, 0.28677017340352756, 0.26403140894084054, 0.3515957288599387, 0.12365783290205526, 0.35961155230361974, 0.28895630706998604]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1761.954476337685, 998.2569603304587, 715.5175580779223, 641.5741802469834, 516.6965411045346, 468.8232795791107, 411.364057737218, 438.3538018979832, 384.870243073191, 427.68540764244653]",5180
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,18,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.9937241604949287, 0.22587073555218465, 0.7458433717022099, 0.7705303233098361, 0.8065792213200084, 0.8315338627643437, 0.8239939323637012, 0.8355045953421968, 0.8311620713244698, 0.8397132744415693]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2214.5332003406966, 1806.0885034257499, 2001.6877691123232, 2048.430488750071, 2065.9620276965884, 2047.028786717255, 2047.4677710267283, 2067.50276722856, 2069.3188608078817, 2021.974666279341]",5194
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,15,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.24957615775854378, 0.1434073941881562, 0.0939145177121442, 0.28199637131554683, 0.18552392849707028, 0.26571190624907054, 0.13751821778055381, 0.36679456292198326, 0.2888075904940365, 0.12291425002230749]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1443.5829638119508, 625.4093369049974, 524.2851494596139, 445.51598634716356, 403.74678615625794, 374.7925934799864, 383.1425627113131, 370.02483311645574, 349.18887105800536, 459.7451817965839]",5161
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,18,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.1577288004520984, 0.12084708961660867, 0.24954641444335385, 0.18420035097111925, 0.3315338627643437, 0.1084292555248208, 0.259867344814253, 0.3405758305820767, 0.37803753606376966, 0.18787365039707327]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1633.7667825342432, 700.3830298816579, 549.2579470948922, 502.49752713106136, 415.267190212945, 420.9596978549439, 404.20313335658875, 371.01217873935025, 344.21006358960744, 399.97545080477516]",5210
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,4,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.306356146456084, 0.5141578180303976, 0.5007584545373427, 0.509681449094316, 0.5081496683620357, 0.5085660747746944, 0.5054727699949436, 0.5075250587430475, 0.5061122512715267, 0.5039409892626632]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1583.4300045535886, 2566.905993659211, 2767.6414298816194, 2809.6196421582436, 2836.699960360481, 2867.305549723016, 2843.9138224181133, 2810.5137091368492, 2800.143462581645, 2804.656875876494]",5033
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,2,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.1281639451533268, 0.09617500966657744, 0.16828767734451683, 0.36203563249159754, 0.2111031795603938, 0.49406620861961276, 0.11214716992355968, 0.21818208857559263, 0.23339579429523213, 0.2769846227060468]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1625.5383683359792, 1185.654187221439, 952.0616424661418, 743.928475105924, 588.3177297946158, 1338.4038386704733, 1445.0654213237526, 1107.4982330315997, 1414.1811913682016, 1406.9404283075783]",5047
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,19,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.1914725915350525, 0.16517950090717112, 0.3797329050295946, 0.25067666042057046, 0.8662889265637548, 0.0008179411677225544, 0.0013533208411409536, 1.4871657594955533e-05, 0.11297998274887719, 0.40395883525177717]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1615.612841235607, 1221.3491071947367, 1440.127972550676, 1427.3791148734445, 2405.1375288295494, 2185.1224593903366, 1647.5748190061163, 1881.7058750292213, 2260.555942151698, 1798.7033598557682]",5235
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,1,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.21693286933761638, 0.1945807679723982, 0.39051485678593734, 0.19881919038696053, 0.3577377234466554, 0.17268968799262366, 0.27209184735730646, 0.29381933910353647, 0.27594360667439993, 0.39000922042770886]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1730.5323454296595, 1264.710343351317, 766.027287209904, 602.6957331771926, 481.9962304826472, 412.8606762552513, 463.61420798040103, 366.4421092092541, 396.9446289073271, 346.129869020589]",5057
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,16,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.43426727343029653, 0.1618036346331162, 0.1187948008685048, 0.3822016001903572, 0.11699533029951519, 0.32040986288331696, 0.2657862645370453, 0.25122691175158385, 0.3615002528181791, 0.3601469319770382]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1510.8804261341324, 1105.5936966588406, 889.1427792231864, 616.2390005435295, 573.2381962911106, 463.74616653137036, 444.8964453898943, 369.15495444076214, 446.2579286230398, 350.5181526592901]",5129
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,2,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.3163647720174891, 0.215386216947741, 0.24123315784777372, 0.2264507301983879, 0.2681657297522382, 0.432452931203712, 0.13298236221409238, 0.22094821688825436, 0.40733470152583207, 0.18122601945212813]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1494.7267826545858, 1026.3012116069426, 701.0451936907566, 581.3608367183626, 503.74489462950714, 509.1563348402933, 383.4063195924032, 355.2804937274559, 346.1818066069395, 358.81246679266405]",5088
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,3,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.17203533505844562, 0.1707415008476845, 0.21978822759584785, 0.24176853752119212, 0.22262871419648433, 0.18168704083757176, 0.4569316796050088, 0.4004045090865828, 0.32626929597572946, 0.06864757145831474]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1474.7495921691088, 1353.7184125128433, 1005.1739946580315, 844.6441850352417, 768.7479484390069, 1728.7966623085679, 1606.9214845146485, 1330.021077282999, 1339.768607661315, 1335.1634290183392]",5282
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,20,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.12603729811724815, 0.1809732012730139, 0.1114035870438119, 0.28456916807947413, 0.28331994884149786, 0.38208262692959755, 0.21697748431040123, 0.28995270812884805, 0.1303054638470004, 0.3221052318491419]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1469.094911330203, 1371.763883584616, 1047.1565364788735, 679.7015832802642, 628.4536621144471, 588.3137232994691, 430.067778297396, 420.1580057599674, 375.79853317589937, 360.7313433466436]",5180
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,3,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.408345974242289, 0.412376193450522, 0.5860920258171975, 0.005145593527854615, 0.24947205615537907, 0.41731358377204725, 0.1869962225989709, 0.09895600963683412, 0.17844501948187144, 0.1905059337913804]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1425.6308167060663, 1382.330421101132, 2138.7654190244443, 1916.507992755014, 1869.433983744018, 1908.8755894049223, 1717.9278760548093, 1486.7557506187836, 1786.453417378816, 1385.8772471851946]",5305
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,9,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.25382945183070105, 0.3159781089200202, 0.36866839177894767, 0.13333928199637132, 0.22423485321673953, 0.24257160703131972, 0.2662770292376788, 0.3698432527289492, 0.39902144493025193, 0.1958151155527795]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1654.908509856884, 1258.1990454030624, 679.5577925344401, 565.7705362027516, 513.8584563810191, 410.82910909703105, 493.69959891052713, 396.19070723396635, 389.9386427868576, 361.7748898442667]",5159
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,17,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.14922221230778382, 0.3426727343029654, 0.1195978703786324, 0.24011778352815205, 0.2997680021415187, 0.30788792718836444, 0.22792302430028852, 0.17967936706225276, 0.31245352607001575, 0.12276553344635793]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1870.517256672507, 1107.854656749911, 648.0869287476032, 531.5720281418942, 476.34187196927314, 406.835937227715, 418.03242683489475, 333.40214784935006, 364.0753542966713, 362.5797624176448]",5193
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,11,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.1813003777401029, 0.24138187442372327, 0.14061152256030457, 0.17582760774515926, 0.22075488533951995, 0.21813747360280777, 0.25647660688260315, 0.15994467743374677, 0.2359834627167544, 0.3814728889682044]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1425.029591148795, 614.9700182699125, 474.07346715233143, 447.453152493242, 420.6703333262051, 412.85886243208824, 381.5158564859853, 522.6752213897789, 358.4047093300924, 429.96736169295264]",5209
